sample_id,pose_detected,movement_score,lstm_behavior,behavior_confidence,Inactive_probability,Low_Movement_probability,Normal_Movement_probability,Restless_Movement_probability,Sudden_Movement_probability
2879,1,0.026185115,Inactive,0.893167019,0.893167019,0.094219998,0.012426,9.70E-05,9.00E-05
2880,1,0.060077197,Inactive,0.892084002,0.892084002,0.095050998,0.012674,9.80E-05,9.30E-05
2881,1,0.030680425,Inactive,0.892850995,0.892850995,0.094085,0.012871,9.80E-05,9.50E-05
2882,1,0.040118316,Inactive,0.885303974,0.885303974,0.100580998,0.013889,0.000115,0.000112
2883,1,0.025613225,Inactive,0.879401028,0.879401028,0.105256997,0.015072,0.000136,0.000135
2884,1,0.020142149,Inactive,0.877004981,0.877004981,0.106438003,0.016240999,0.000157,0.000159
2885,1,0.032673253,Inactive,0.890233994,0.890233994,0.092988998,0.016464001,0.000153,0.000159
2886,1,0.01850665,Inactive,0.882264018,0.882264018,0.098936997,0.018409001,0.00019,0.0002
2887,1,0.019378627,Inactive,0.873543978,0.873543978,0.106127001,0.019867999,0.000224,0.000236
2888,1,0.01499146,Inactive,0.851076007,0.851076007,0.126190007,0.022131,0.000295,0.000308
2889,1,0.050977802,Inactive,0.830837011,0.830837011,0.144437999,0.024003999,0.000356,0.000365
2890,1,0.063301107,Inactive,0.768499017,0.768499017,0.202488005,0.027905,0.000572,0.000536
2891,1,0.05501493,Inactive,0.646108985,0.646108985,0.317838997,0.034012001,0.001123,0.000917
2892,1,0.097397319,Inactive,0.601616979,0.601616979,0.360381991,0.035746001,0.001257,0.000998
2893,1,0.211107571,Inactive,0.529842973,0.529842973,0.427718014,0.039627001,0.001627,0.001184
2894,1,0.086708116,Low_Movement,0.484488994,0.466903001,0.484488994,0.045612998,0.001738,0.001257
2895,1,0.058116181,Low_Movement,0.510755002,0.439260006,0.510755002,0.047231,0.001598,0.001156
2896,1,0.141315343,Low_Movement,0.552070975,0.392637998,0.552070975,0.052590001,0.001551,0.00115
2897,1,0.217638326,Low_Movement,0.597115993,0.339854002,0.597115993,0.060173001,0.001619,0.001237
2898,1,0.066715299,Low_Movement,0.651237011,0.274248987,0.651237011,0.071056001,0.001985,0.001473
2899,1,0.086759902,Low_Movement,0.698060989,0.198276997,0.698060989,0.099575996,0.002297,0.001789
2900,1,0.080164946,Low_Movement,0.73080802,0.142823994,0.73080802,0.122405998,0.002172,0.00179
2901,1,0.11241594,Low_Movement,0.733051002,0.119874999,0.733051002,0.143110007,0.002139,0.001826
2902,1,0.073543682,Low_Movement,0.715632021,0.11073,0.715632021,0.169689,0.002082,0.001867
2903,1,0.0574011,Low_Movement,0.713917017,0.108025998,0.713917017,0.174116001,0.002071,0.00187
2904,1,0.050845965,Low_Movement,0.686747015,0.111221001,0.686747015,0.197615996,0.002288,0.002128
2905,1,0.044338518,Low_Movement,0.688250005,0.116655998,0.688250005,0.190334007,0.002455,0.002305
2906,1,0.044742779,Low_Movement,0.679116011,0.128402993,0.679116011,0.187356994,0.002643,0.002481
2907,1,0.012899993,Low_Movement,0.680146992,0.155907005,0.680146992,0.158748001,0.002716,0.002482
2908,1,0.029354498,Low_Movement,0.666154981,0.191889003,0.666154981,0.136690006,0.002792,0.002474
2909,1,0.036680153,Low_Movement,0.646829009,0.227988005,0.646829009,0.119580001,0.003023,0.00258
2910,1,0.075423396,Low_Movement,0.623479009,0.26355499,0.623479009,0.106588997,0.003463,0.002915
2911,1,0.089054386,Low_Movement,0.613196015,0.281823993,0.613196015,0.098187,0.003676,0.003117
2912,1,0.111809794,Low_Movement,0.613443971,0.286154002,0.613443971,0.093176,0.003848,0.003378
2913,1,0.047866008,Low_Movement,0.610531986,0.291276991,0.610531986,0.090315998,0.004146,0.00373
2914,1,0.174779669,Low_Movement,0.594898999,0.297405988,0.594898999,0.098338999,0.004791,0.004565
2915,1,0.049298212,Low_Movement,0.584659994,0.287113994,0.584659994,0.117423996,0.005379,0.005423
2916,1,0.053045211,Low_Movement,0.602195024,0.220247999,0.602195024,0.164148003,0.006515,0.006894
2917,1,0.020639093,Low_Movement,0.589293003,0.125735998,0.589293003,0.267426014,0.009202,0.008343
2918,1,0.017832876,Low_Movement,0.466966003,0.062959999,0.466966003,0.455583006,0.008176,0.006314
2919,1,0.014774734,Normal_Movement,0.552224994,0.044360999,0.391400009,0.552224994,0.006933,0.005081
2920,1,0.07214733,Normal_Movement,0.629287004,0.037142999,0.323276013,0.629287004,0.005976,0.004318
2921,1,0.094869033,Normal_Movement,0.764760971,0.023081999,0.205760002,0.764760971,0.003626,0.002771
2922,1,0.038977065,Normal_Movement,0.716157019,0.031815,0.244169995,0.716157019,0.004502,0.003356
2923,1,0.025497869,Normal_Movement,0.483727992,0.083734997,0.417878002,0.483727992,0.008241,0.006418
2924,1,0.029155832,Normal_Movement,0.494978994,0.112524003,0.378913999,0.494978994,0.007314,0.006269
2925,1,0.016394093,Normal_Movement,0.69413501,0.094595999,0.203446999,0.69413501,0.003893,0.003929
2926,1,0.022455972,Normal_Movement,0.432635993,0.203967005,0.349096,0.432635993,0.00702,0.007281
2927,1,0.042260521,Low_Movement,0.381487995,0.282068014,0.381487995,0.32188201,0.007038,0.007524
2928,1,0.070647163,Normal_Movement,0.377020001,0.288572013,0.32277301,0.377020001,0.005354,0.006282
2929,1,0.04137005,Normal_Movement,0.365480989,0.325282991,0.299923003,0.365480989,0.004142,0.005172
2930,1,0.032816206,Normal_Movement,0.528692007,0.262221992,0.201958001,0.528692007,0.003015,0.004113
2931,1,0.023013005,Normal_Movement,0.486187994,0.293496996,0.213728994,0.486187994,0.002681,0.003906
2932,1,0.050496438,Normal_Movement,0.465375006,0.312411994,0.215535,0.465375006,0.002642,0.004036
2933,1,0.023052424,Normal_Movement,0.488548994,0.305518001,0.199571997,0.488548994,0.002489,0.003872
2934,1,0.030973265,Normal_Movement,0.482147008,0.313863009,0.197797999,0.482147008,0.002411,0.003781
2935,1,0.024291368,Normal_Movement,0.508596003,0.300734997,0.185077995,0.508596003,0.002178,0.003412
2936,1,0.036722282,Normal_Movement,0.521302998,0.294279993,0.179175004,0.521302998,0.002059,0.003184
2937,1,0.067471081,Normal_Movement,0.547104001,0.285340995,0.162571996,0.547104001,0.002023,0.002961
2938,1,0.039519876,Normal_Movement,0.540629029,0.305489004,0.148892,0.540629029,0.002082,0.002908
2939,1,0.107124064,Normal_Movement,0.601253986,0.253578007,0.140659004,0.601253986,0.001954,0.002555
2940,1,0.131477416,Normal_Movement,0.649887979,0.211692005,0.134487003,0.649887979,0.001708,0.002226
2941,1,0.035528962,Normal_Movement,0.658639014,0.204547003,0.132791996,0.658639014,0.00172,0.002303
2942,1,0.041687852,Normal_Movement,0.641175985,0.217462003,0.137310997,0.641175985,0.001715,0.002335
2943,1,0.029602229,Normal_Movement,0.664168,0.197372004,0.134168997,0.664168,0.001855,0.002436
2944,1,0.057739627,Normal_Movement,0.606777012,0.241474003,0.147805005,0.606777012,0.001613,0.002331
2945,1,0.042549357,Normal_Movement,0.574216008,0.266602993,0.154880002,0.574216008,0.001749,0.002553
2946,1,0.031802562,Normal_Movement,0.545386016,0.289292008,0.160790995,0.545386016,0.001848,0.002683
2947,1,0.077790263,Normal_Movement,0.549419999,0.289424986,0.156636,0.549419999,0.00183,0.00269
2948,1,0.086314239,Normal_Movement,0.565811992,0.273241013,0.156516001,0.565811992,0.001786,0.002646
2949,1,0.009564997,Normal_Movement,0.572732985,0.264692992,0.157780007,0.572732985,0.001915,0.002879
2950,1,0.011480585,Normal_Movement,0.518594027,0.312664002,0.163577005,0.518594027,0.00212,0.003044
2951,1,0.019566232,Normal_Movement,0.470299006,0.349985003,0.174160004,0.470299006,0.002339,0.003217
2952,1,0.017205823,Normal_Movement,0.418621987,0.404493004,0.171417996,0.418621987,0.002358,0.003109
2953,1,0.113911671,Inactive,0.42178899,0.42178899,0.164940998,0.408214003,0.002211,0.002844
2954,1,0.02298682,Inactive,0.491196007,0.491196007,0.168203995,0.335274994,0.002334,0.002991
2955,1,0.084264063,Inactive,0.525038004,0.525038004,0.183192998,0.286060005,0.002555,0.003155
2956,1,0.093601089,Inactive,0.559274971,0.559274971,0.169889003,0.265293986,0.002527,0.003014
2957,1,0.053838015,Inactive,0.592036009,0.592036009,0.177416995,0.224942997,0.002539,0.003064
2958,1,0.142808702,Inactive,0.617443979,0.617443979,0.228198007,0.148753002,0.002552,0.003054
2959,1,0.019407302,Inactive,0.596539974,0.596539974,0.279123008,0.119021997,0.002476,0.002839
2960,1,0.070131426,Inactive,0.580231011,0.580231011,0.323778987,0.091246001,0.002322,0.002422
2961,1,0.056607338,Inactive,0.587267995,0.587267995,0.328660995,0.080092996,0.001971,0.002006
2962,1,0.026698367,Inactive,0.607456982,0.607456982,0.317151994,0.072379,0.001487,0.001525
2963,1,0.038302916,Inactive,0.64753598,0.64753598,0.282992005,0.067365997,0.001012,0.001094
2964,1,0.094141686,Inactive,0.680253983,0.680253983,0.262019992,0.056389,0.000628,0.00071
2965,1,0.155979167,Inactive,0.712530017,0.712530017,0.240927994,0.045639001,0.000418,0.000484
2966,1,0.059973666,Inactive,0.760791004,0.760791004,0.199419007,0.039112002,0.000315,0.000365
2967,1,0.033805473,Inactive,0.774182022,0.774182022,0.187638,0.037601002,0.000269,0.00031
2968,1,0.034493433,Inactive,0.758850992,0.758850992,0.180788994,0.059574999,0.000358,0.000427
2969,1,0.041081827,Inactive,0.831942022,0.831942022,0.147802994,0.019960999,0.000145,0.000149
2970,1,0.072393554,Inactive,0.838504016,0.838504016,0.144793004,0.016457999,0.000124,0.000121
2971,1,0.042110604,Inactive,0.883145988,0.883145988,0.100024,0.016580001,0.000126,0.000123
2972,1,0.030672478,Inactive,0.901066005,0.901066005,0.081945002,0.016706999,0.000145,0.000137
2973,1,0.018988514,Inactive,0.901803017,0.901803017,0.080177002,0.017702,0.000164,0.000154
2974,1,0.03182603,Inactive,0.903231025,0.903231025,0.076352,0.020027,0.000201,0.000189
2975,1,0.006522114,Inactive,0.900169015,0.900169015,0.076973997,0.022386,0.00024,0.00023
2976,1,0.044717463,Inactive,0.891511977,0.891511977,0.081777997,0.026117001,0.000298,0.000295
2977,1,0.093157147,Inactive,0.886343002,0.886343002,0.084155999,0.028818,0.000338,0.000344
2978,1,0.058938087,Inactive,0.887041986,0.887041986,0.081568003,0.030649999,0.000367,0.000374
2979,1,0.063579132,Inactive,0.881954014,0.881954014,0.085129,0.032102,0.000402,0.000413
2980,1,0.06631968,Inactive,0.872708976,0.872708976,0.092877001,0.033500001,0.000454,0.000461
2981,1,0.018563073,Inactive,0.832237005,0.832237005,0.125113994,0.041266002,0.000683,0.000701
2982,1,0.079463403,Inactive,0.704869986,0.704869986,0.224136993,0.067828,0.001529,0.001635
2983,1,0.082157527,Inactive,0.786382973,0.786382973,0.167956993,0.044062,0.000778,0.00082
2984,1,0.061171318,Inactive,0.715287983,0.715287983,0.231618002,0.051245999,0.000897,0.00095
2985,1,0.073257208,Inactive,0.683974981,0.683974981,0.258287013,0.055631001,0.00102,0.001087
2986,1,0.037017891,Inactive,0.669448972,0.669448972,0.267159998,0.060997002,0.001144,0.001251
2987,1,0.036174655,Inactive,0.559751987,0.559751987,0.324000001,0.111133002,0.002384,0.002731
2988,1,0.059637534,Inactive,0.604274988,0.604274988,0.333043993,0.059680998,0.001515,0.001485
2989,1,0.039474721,Inactive,0.517157018,0.517157018,0.382402003,0.094774999,0.002832,0.002834
2990,1,0.02103474,Inactive,0.501860023,0.501860023,0.399874002,0.092335999,0.002992,0.002938
2991,1,0.048626221,Inactive,0.481157005,0.481157005,0.413094014,0.099244997,0.003244,0.003261
2992,1,0.055399889,Inactive,0.460014999,0.460014999,0.42790699,0.105091996,0.00343,0.003556
2993,1,0.033776805,Low_Movement,0.451097012,0.442171007,0.451097012,0.099812001,0.003403,0.003517
2994,1,0.057692171,Low_Movement,0.500025988,0.417299986,0.500025988,0.077215001,0.002785,0.002675
2995,1,0.021936478,Low_Movement,0.515290022,0.416150987,0.515290022,0.063929997,0.002458,0.00217
2996,1,0.075289857,Low_Movement,0.528979003,0.416684002,0.528979003,0.050624002,0.002074,0.001639
2997,1,0.046433021,Low_Movement,0.531817019,0.426420987,0.531817019,0.039019998,0.001609,0.001134
2998,1,0.128465352,Low_Movement,0.532976985,0.431834012,0.532976985,0.033131,0.00124,0.000818
2999,1,0.094681641,Low_Movement,0.50742501,0.459960014,0.50742501,0.030936999,0.001013,0.000665
3000,1,0.047147278,Inactive,0.489663988,0.489663988,0.48051101,0.028471,0.000817,0.000537
3001,1,0.060035177,Inactive,0.512582004,0.512582004,0.458846003,0.027347,0.000735,0.00049
3002,1,0.037418393,Inactive,0.529810011,0.529810011,0.442874998,0.026153,0.000696,0.000466
3003,1,0.009399907,Inactive,0.542041004,0.542041004,0.431726009,0.025086001,0.000688,0.000459
3004,1,0.036003161,Inactive,0.549394011,0.549394011,0.425083011,0.024408,0.000671,0.000444
3005,1,0.082267351,Inactive,0.529233992,0.529233992,0.445378989,0.024272,0.000678,0.000437
3006,1,0.074776877,Inactive,0.527225971,0.527225971,0.447802991,0.023898,0.000653,0.000419
3007,1,0.038370539,Inactive,0.543959022,0.543959022,0.431748986,0.023278,0.000613,0.000401
3008,1,0.021006679,Inactive,0.56240201,0.56240201,0.414110005,0.022500001,0.000595,0.000394
3009,1,0.020160685,Inactive,0.583598971,0.583598971,0.393684,0.02177,0.000563,0.000384
3010,1,0.036551342,Inactive,0.598833025,0.598833025,0.378666997,0.021555999,0.000557,0.000388
3011,1,0.018504657,Inactive,0.610979021,0.610979021,0.366946012,0.021159001,0.000537,0.000379
3012,1,0.009416351,Inactive,0.626151979,0.626151979,0.352239013,0.020729,0.000513,0.000367
3013,1,0.078849276,Inactive,0.633615017,0.633615017,0.345313013,0.020251,0.000481,0.00034
3014,1,0.058096911,Inactive,0.654389024,0.654389024,0.324986994,0.019897001,0.000418,0.000309
3015,1,0.016503182,Inactive,0.663251996,0.663251996,0.316489011,0.019555001,0.000405,0.000298
3016,1,0.0192272,Inactive,0.612468004,0.612468004,0.365442008,0.021134,0.000566,0.00039
3017,1,0.038643432,Inactive,0.609202027,0.609202027,0.36817801,0.021579999,0.000621,0.000419
3018,1,0.012388627,Inactive,0.632227004,0.632227004,0.345833987,0.020967999,0.000577,0.000394
3019,1,0.038089159,Inactive,0.675230026,0.675230026,0.304109991,0.019856,0.000472,0.000333
3020,1,0.025912744,Inactive,0.680105984,0.680105984,0.299486995,0.019606,0.00047,0.000331
3021,1,0.018493309,Inactive,0.723928988,0.723928988,0.257710993,0.017752999,0.000349,0.000257
3022,1,0.031837255,Inactive,0.745754004,0.745754004,0.236742005,0.01695,0.000317,0.000236
3023,1,0.019251792,Inactive,0.759898007,0.759898007,0.223189995,0.016378,0.000307,0.000227
3024,1,0.215262797,Inactive,0.719020009,0.719020009,0.261988014,0.018335,0.00038,0.000277
3025,1,0.024050739,Inactive,0.702192008,0.702192008,0.278571993,0.018579001,0.000385,0.000271
3026,1,0.083579569,Inactive,0.717004001,0.717004001,0.263754994,0.018580999,0.000385,0.000275
3027,1,0.026593309,Inactive,0.739799023,0.739799023,0.242046997,0.017557001,0.000348,0.000249
3028,1,0.024925234,Inactive,0.768136024,0.768136024,0.214969993,0.016354,0.000314,0.000226
3029,1,0.060380917,Inactive,0.821164012,0.821164012,0.163893998,0.014464,0.000274,0.000204
3030,1,0.020547823,Inactive,0.84880501,0.84880501,0.137458995,0.013313,0.000238,0.000184
3031,1,0.019347567,Inactive,0.907034993,0.907034993,0.081097998,0.011576,0.000162,0.00013
3032,1,0.011669457,Inactive,0.924117982,0.924117982,0.064719997,0.01092,0.000136,0.000107
3033,1,0.014712348,Inactive,0.926680028,0.926680028,0.062435001,0.010653,0.00013,0.000102
3034,1,0.05209843,Inactive,0.929383993,0.929383993,0.059813,0.010583,0.000124,9.60E-05
3035,1,0.023971808,Inactive,0.934110999,0.934110999,0.055365,0.01032,0.000115,8.90E-05
3036,1,0.017167354,Inactive,0.933788002,0.933788002,0.055675,0.010332,0.000116,8.90E-05
3037,1,0.012399207,Inactive,0.933232009,0.933232009,0.056232002,0.010327,0.000118,9.10E-05
3038,1,0.019326571,Inactive,0.929849982,0.929849982,0.059469,0.010463,0.000124,9.50E-05
3039,1,0.007401185,Inactive,0.925638974,0.925638974,0.063634999,0.0105,0.000127,9.90E-05
3040,1,0.008622107,Inactive,0.931980014,0.931980014,0.057521001,0.01029,0.000118,9.10E-05
3041,1,0.00966578,Inactive,0.932404995,0.932404995,0.057071999,0.010319,0.000114,9.00E-05
3042,1,0.032641094,Inactive,0.928761005,0.928761005,0.060263999,0.010766,0.000114,9.40E-05
3043,1,0.017487893,Inactive,0.927987993,0.927987993,0.060626999,0.011175,0.000113,9.60E-05
3044,1,0.05622806,Inactive,0.928568006,0.928568006,0.059618,0.011602,0.000115,9.70E-05
3045,1,0.025012152,Inactive,0.912346005,0.912346005,0.075057,0.012347,0.000133,0.000117
3046,1,0.021434431,Inactive,0.873395026,0.873395026,0.112311997,0.013942,0.000189,0.000162
3047,1,0.038894444,Inactive,0.872502983,0.872502983,0.112907998,0.014227,0.000194,0.000167
3048,1,0.006492976,Inactive,0.812734008,0.812734008,0.170458004,0.016301,0.000285,0.000222
3049,1,0.014261187,Inactive,0.858807027,0.858807027,0.126048997,0.014745,0.000218,0.000182
3050,1,0.011414848,Inactive,0.865961015,0.865961015,0.119126998,0.014525,0.00021,0.000178
3051,1,0.005433106,Inactive,0.848809004,0.848809004,0.135609999,0.015139,0.000243,0.000198
3052,1,0.023089072,Inactive,0.894608021,0.894608021,0.091118,0.01394,0.000178,0.000155
3053,1,0.019713626,Inactive,0.908814013,0.908814013,0.077179998,0.013708,0.00016,0.000138
3054,1,0.01888108,Inactive,0.922307014,0.922307014,0.064779997,0.012674,0.000128,0.000111
3055,1,0.014636497,Inactive,0.900247991,0.900247991,0.086089998,0.013352,0.000165,0.000145
3056,1,0.021325892,Inactive,0.907990992,0.907990992,0.078771003,0.012953,0.000151,0.000133
3057,1,0.050723403,Inactive,0.853060007,0.853060007,0.131265998,0.015196,0.000263,0.000215
3058,1,0.019211503,Inactive,0.758974016,0.758974016,0.221411005,0.018794,0.000473,0.000347
3059,1,0.096441759,Inactive,0.81062001,0.81062001,0.171205997,0.017516,0.000371,0.000287
3060,1,0.014286926,Inactive,0.797263026,0.797263026,0.184273005,0.017790001,0.000383,0.000291
3061,1,0.019847501,Inactive,0.778416991,0.778416991,0.202332005,0.018518001,0.000418,0.000314
3062,1,0.029483349,Inactive,0.727245986,0.727245986,0.250891,0.020918,0.000545,0.000399
3063,1,0.021116067,Inactive,0.712673008,0.712673008,0.264135003,0.022132,0.00061,0.000451
3064,1,0.022694402,Inactive,0.745109975,0.745109975,0.234173,0.019947,0.000439,0.000331
