sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,confidence,bbox_width,bbox_height,bbox_area
160,baby,1,0,2,0.8523,194.53,242.89,47250.14
161,baby,1,0,2,0.8439,157.1,188.05,29542.31
162,baby,1,0,2,0.8738,159.57,199.48,31832.43
163,baby,1,0,2,0.8536,148,197.51,29232.22
164,baby,1,0,2,0.8732,146.04,193.22,28217.78
165,baby,1,0,2,0.8497,168.41,226.4,38128.45
166,baby,1,0,2,0.8512,151.75,196.99,29893.02
167,baby,1,0,2,0.8462,144.41,194.61,28103.02
168,baby,1,0,2,0.8287,147.38,199.79,29445.39
169,baby,1,0,2,0.8619,174.46,236.56,41268.76
170,baby,1,0,2,0.8406,177.26,228.7,40538.97
171,baby,1,0,2,0.8655,166.58,231,38480.86
172,baby,1,0,2,0.8291,171.04,228.32,39052.68
173,baby,1,0,2,0.8274,169.84,230.67,39177.31
174,baby,1,0,2,0.8319,156.83,197.73,31009.03
175,baby,1,0,2,0.8224,174.1,223.18,38855.11
176,baby,1,0,2,0.8298,152.58,200.18,30543.5
177,baby,1,0,2,0.8501,149.54,196.94,29449.79
178,baby,1,0,2,0.837,147.24,196.7,28962.22
179,baby,1,0,2,0.8205,161.49,218.03,35210.02
180,baby,1,0,2,0.8489,145.55,197.31,28719.52
181,baby,1,0,2,0.8509,145.55,199.25,29001.35
182,baby,1,0,2,0.8351,147.04,199.92,29396.08
183,baby,1,0,2,0.8402,162.39,215.05,34921.37
184,baby,1,0,2,0.8359,148.4,198.51,29459.6
185,baby,1,0,2,0.8266,148.59,200.11,29734.48
186,baby,1,0,2,0.8229,144.11,197.57,28471.38
187,baby,1,0,2,0.816,142.35,198.51,28256.3
188,baby,1,0,2,0.8446,178.8,213.6,38191.35
189,baby,1,0,2,0.8343,176.72,205.24,36268.43
190,baby,1,0,2,0.832,175.75,225.2,39579.03
191,baby,1,0,2,0.8342,142.34,195.79,27868.93
192,baby,1,0,2,0.8283,140.83,195.3,27503.53
193,baby,1,0,2,0.8335,170.24,205.18,34928.49
194,baby,1,0,2,0.8218,140.05,193.79,27139.88
195,baby,1,0,2,0.8556,180.7,218.96,39564.94
196,baby,1,0,2,0.8439,145.1,194.38,28203.92
197,baby,1,0,2,0.8421,174.93,221.85,38807.45
198,baby,1,0,2,0.8489,172.66,228.62,39474
199,baby,1,0,2,0.8606,145.27,198.05,28770.3
200,baby,1,0,2,0.8621,180.27,228.76,41237.44
201,baby,1,0,2,0.8502,145.03,197.17,28595.51
202,baby,1,0,2,0.8672,184.42,240.1,44278.73
203,baby,1,0,2,0.8696,182.56,239.07,43643.98
204,baby,1,0,2,0.8431,141.28,194.88,27531.87
205,baby,1,0,2,0.8315,142.43,197.42,28118.91
206,baby,1,0,2,0.8506,182.9,220.92,40407.01
207,baby,1,0,2,0.8621,177.4,225,39915.58
208,baby,1,0,2,0.8486,177.5,227.58,40395.64
209,baby,1,0,2,0.8437,174.53,229.71,40091.13
210,baby,1,0,2,0.8586,139.59,194.24,27114.96
211,baby,1,0,2,0.849,176.88,224.4,39691.95
212,baby,1,0,2,0.8532,175.24,225.76,39562.07
213,baby,1,0,2,0.8534,176.36,223.23,39368.87
214,baby,1,0,2,0.8468,174.64,221.16,38624.53
215,baby,1,0,2,0.8492,176.23,225.72,39778.76
216,baby,1,0,2,0.8609,177.86,223.42,39738.69
217,baby,1,0,2,0.8555,192.63,250.66,48284.26
218,baby,1,0,2,0.8405,183.66,224.3,41195.62
219,baby,1,0,2,0.835,181.09,236.15,42762.96
220,baby,1,0,2,0.8396,180.37,230.45,41566.87
221,baby,1,0,2,0.8363,146.77,201.82,29621.62
222,baby,1,0,2,0.8367,139.54,197.57,27568.4
223,baby,1,0,2,0.8355,148.07,196.03,29026.18
224,baby,1,0,2,0.8359,148.95,198.23,29527.18
225,baby,1,0,2,0.8287,148.08,196.54,29105.05
226,baby,1,0,2,0.8271,178.18,234.29,41746.5
227,baby,1,0,2,0.8241,179.11,225.27,40347.82
228,baby,1,0,2,0.8358,182.36,228.6,41688.46
229,baby,1,0,2,0.8489,185.41,218.55,40521.78
230,baby,1,0,2,0.8496,150.96,194.7,29392.67
231,baby,1,0,2,0.8388,141.97,194.68,27638.35
232,baby,1,0,2,0.8378,192.67,233.73,45031.04
233,baby,1,0,2,0.8709,150.28,200.77,30172.06
234,baby,1,0,2,0.8254,148.25,203.55,30175.68
235,baby,1,0,2,0.8473,149.57,192.58,28804.3
236,baby,1,0,2,0.8343,194.32,228.6,44422.56
237,baby,1,0,2,0.8293,199.34,228.02,45453.24
238,baby,1,0,2,0.8383,152.47,199.47,30412.94
239,baby,1,0,2,0.8478,152.52,198.18,30227.32
240,baby,1,0,2,0.8355,200.51,225.68,45250.21
241,baby,1,0,2,0.8342,152.46,205.31,31301.92
242,baby,1,0,2,0.8363,191.69,224.12,42961.27
243,baby,1,0,2,0.838,148.65,198.59,29520.68
244,baby,1,0,2,0.8328,200.5,221.59,44428.56
245,baby,1,0,2,0.844,151.39,209.97,31786.72
246,baby,1,0,2,0.8475,197.34,229.66,45320.47
247,baby,1,0,2,0.8243,197.06,223.94,44128.34
248,baby,1,0,2,0.8334,196.47,224.61,44131.12
249,baby,1,0,2,0.8244,150.29,204.33,30708.31
250,baby,1,0,2,0.8235,194.27,222.54,43233.72
251,baby,1,0,2,0.8234,147.3,199.91,29447
252,baby,1,0,2,0.8273,198.27,232.22,46041.38
253,baby,1,0,2,0.8358,200.57,227.93,45716.7
254,baby,1,0,2,0.845,193.49,227.23,43967.2
255,baby,1,0,2,0.834,192.49,227.97,43881.98
256,baby,1,0,2,0.8504,199.04,228.28,45437.35
257,baby,1,0,2,0.8516,195.25,240.18,46894.79
258,baby,1,0,2,0.8486,195.56,230.81,45136.91
259,baby,1,0,2,0.8526,192.87,234.33,45196.29
260,baby,1,0,2,0.8497,193.21,229.11,44266.2
261,baby,1,0,2,0.8454,185.41,235.51,43667.2
262,baby,1,0,2,0.8537,157.85,201.29,31774.03
263,baby,1,0,2,0.8434,162.36,204.48,33198.04
264,baby,1,0,2,0.8561,161.98,208.02,33695.56
265,baby,1,0,2,0.858,163.05,208.22,33950.11
266,baby,1,0,2,0.8619,158.8,207.58,32963.45
267,baby,1,0,2,0.8514,161.82,209.93,33971.78
268,baby,1,0,2,0.8509,162.88,209.06,34051.4
269,baby,1,0,2,0.8565,161.2,208.63,33630.25
270,baby,1,0,2,0.8562,183.72,224.85,41309.83
271,baby,1,0,2,0.866,186.96,231.33,43248.96
272,baby,1,0,2,0.8644,160.63,205.84,33063.28
273,baby,1,0,2,0.8641,165.56,206.24,34145.03
274,baby,1,0,2,0.8627,178.62,227.51,40636.98
275,baby,1,0,2,0.8554,178.62,223.53,39925.84
276,baby,1,0,2,0.8701,177.95,222.28,39554.52
277,baby,1,0,2,0.8725,178.69,223.03,39853.65
278,baby,1,0,2,0.8676,180.06,222.66,40090.64
279,baby,1,0,2,0.8774,175.78,221.09,38863.11
280,baby,1,0,2,0.8677,181.93,224.96,40926.18
281,baby,1,0,2,0.8432,177.46,217.8,38651.15
282,baby,1,0,2,0.8408,181.83,219.45,39904.1
283,baby,1,0,2,0.8645,178.39,222.28,39651.47
284,baby,1,0,2,0.8439,162.83,207.38,33767.72
285,baby,1,0,2,0.8455,158.82,205.61,32654.84
286,baby,1,0,2,0.8416,178.88,209.6,37493.48
287,baby,1,0,2,0.8315,144.03,191.17,27534.61
288,baby,1,0,2,0.8659,174.28,217.42,37890.58
289,baby,1,0,2,0.8629,175.42,223.14,39144.34
290,baby,1,0,2,0.8481,176.21,223.7,39417.28
291,baby,1,0,2,0.8476,176.7,217.69,38464.61
292,baby,1,0,2,0.856,174.81,221.23,38673.21
293,baby,1,0,2,0.8351,172.28,219.23,37768.07
294,baby,1,0,2,0.8372,174.23,216.55,37729.96
295,baby,1,0,2,0.844,173.8,210.92,36657.77
296,baby,1,0,2,0.8287,146.46,191.05,27980.8
297,baby,1,0,2,0.8124,180.02,224.84,40476.39
298,baby,1,0,2,0.8288,183.58,226.15,41514.87
299,baby,1,0,2,0.839,147.31,199.8,29433.19
300,baby,1,0,2,0.8208,200.29,232.82,46631.86
301,baby,1,0,2,0.8004,150.18,198.47,29805.84
302,baby,1,0,2,0.7893,152.86,200.31,30619.43
303,baby,1,0,2,0.7858,150.34,201.95,30361.03
304,baby,1,0,2,0.8141,151.64,203.53,30862.52
305,baby,1,0,2,0.8536,163.09,200.05,32624.72
306,baby,1,0,2,0.8336,158.51,202.35,32074.05
307,baby,1,0,2,0.8019,191.47,233.93,44790.64
308,baby,1,0,2,0.8452,147.51,186.46,27505.12
309,baby,1,0,2,0.8395,149.57,197.36,29519.6
310,baby,1,0,2,0.8224,190.54,218.24,41585.12
311,baby,1,0,2,0.8445,158.34,199.78,31632.23
312,baby,1,0,2,0.8481,150.4,198.52,29856.79
313,baby,1,0,2,0.8309,142.79,199.02,28417.28
314,baby,1,0,2,0.8384,153.83,199.03,30618.16
315,baby,1,0,2,0.8434,151.71,203.57,30882.86
316,baby,1,0,2,0.8268,150.82,203.85,30743.94
317,baby,1,0,2,0.8113,190.85,221.45,42262.36
318,baby,1,0,2,0.8013,140.42,187.06,26266.55
319,baby,1,0,2,0.8599,148.61,211.72,31464.18
320,baby,1,0,2,0.8505,149.29,204.19,30484.06
321,baby,1,0,2,0.8353,150.44,202.53,30469.32
322,baby,1,0,2,0.8475,147.27,202.95,29889.19
323,baby,1,0,2,0.8521,149.18,201.66,30083.38
324,baby,1,0,2,0.8278,157.47,206.66,32543.09
325,baby,1,0,2,0.8298,156.68,211.65,33161.71
326,baby,1,0,2,0.77,158.6,203.31,32243.91
327,baby,1,0,2,0.8314,185.41,238.99,44310.26
328,baby,1,0,2,0.8463,180,222.99,40138.63
329,baby,1,0,2,0.8483,172.78,221.51,38272.06
330,baby,1,0,2,0.8373,151.64,203.08,30795.5
331,baby,1,0,2,0.8294,153.33,204.57,31366.95
332,baby,1,0,2,0.8451,152.7,210.62,32162.66
333,baby,1,0,2,0.8559,154.43,210.48,32504.17
334,baby,1,0,2,0.8422,153.19,213.62,32724.53
335,baby,1,0,2,0.8355,151.15,213.86,32324.28
336,baby,1,0,2,0.8257,162.02,199.34,32295.7
337,baby,1,0,1,0.821,156.54,216.02,33815.51
338,baby,1,0,2,0.8285,157.78,215.94,34072.42
339,baby,1,0,1,0.8422,150.66,211.48,31860.61
340,baby,1,0,1,0.8247,149.4,208.7,31179.74
341,baby,1,0,1,0.7725,152.81,207.35,31685.71
342,baby,1,0,1,0.7858,153.32,205.34,31484.14
343,baby,1,0,2,0.8528,155.95,203.39,31717.93
344,baby,1,0,1,0.8568,156.4,206.01,32219
345,baby,1,0,1,0.8175,156.26,207.65,32446.46
346,baby,1,0,1,0.8291,156.12,205.01,32005.11
347,baby,1,0,2,0.8192,154.59,210.14,32487.09
348,baby,1,0,2,0.8428,153.07,200.64,30712.35
349,baby,1,0,2,0.823,138.48,185.7,25716.59
350,baby,1,0,2,0.8079,139.61,187.94,26238.88
351,baby,1,0,2,0.8034,175.22,199.6,34974.01
352,baby,1,0,2,0.8246,171.86,177.94,30581.35
353,baby,1,0,2,0.8082,189.31,204.81,38772.23
354,baby,1,0,2,0.8551,150.74,199.71,30105.13
355,baby,1,0,2,0.8518,188.19,235.51,44319.58
356,baby,1,0,2,0.8302,171.15,218.12,37331.29
357,baby,1,0,2,0.854,169.68,219.88,37309.52
358,baby,1,0,2,0.8428,152.52,208.79,31845.3
359,baby,1,0,2,0.8362,150.5,199.19,29977.18
360,baby,1,0,2,0.8474,172.32,215,37049.35
361,baby,1,0,2,0.8292,147.34,197.87,29153.18
362,baby,1,0,2,0.848,147.61,196.77,29045.46
363,baby,1,0,2,0.8514,150.31,198.8,29881.52
364,baby,1,0,2,0.8426,148.23,196.99,29200.29
365,baby,1,0,2,0.8463,145.82,198.84,28996.35
366,baby,1,0,2,0.8392,145.73,196.66,28660.31
367,baby,1,0,2,0.826,146.4,198.87,29114.85
368,baby,1,0,2,0.8286,167.01,214.97,35900.64
369,baby,1,0,2,0.815,148.25,198.39,29410.99
370,baby,1,0,2,0.8332,180.79,226,40859.51
371,baby,1,0,2,0.7935,195.27,218.15,42599.76
372,baby,1,0,2,0.8425,168.62,205.67,34681.38
373,baby,1,0,2,0.8519,169.64,216.96,36805.36
374,baby,1,0,2,0.8439,172.58,215.71,37226.75
375,baby,1,0,2,0.8618,152.29,214.9,32726.9
376,baby,1,0,2,0.862,157.08,209.1,32845.54
377,baby,1,0,2,0.8535,151.28,204.99,31011.37
378,baby,1,0,2,0.8561,150.52,202,30405.36
379,baby,1,0,2,0.8413,146.27,199.57,29191.32
380,baby,1,0,2,0.8708,183.37,231.98,42538.36
381,baby,1,0,2,0.8676,179.16,228.88,41006.29
382,baby,1,0,2,0.8636,173.44,229.92,39876.12
383,baby,1,0,2,0.85,157.71,197.49,31146.22
384,baby,1,0,2,0.8438,154.45,202.52,31279.91
385,baby,1,0,2,0.845,182.6,214.64,39193.66
386,baby,1,0,2,0.8377,150.24,200.36,30100.9
387,baby,1,0,2,0.8374,150.63,199.09,29989.37
388,baby,1,0,2,0.8286,155.56,194.09,30192.53
389,baby,1,0,2,0.8464,156.64,202.74,31757.36
390,baby,1,0,2,0.8434,156.35,205.84,32183.92
391,baby,1,0,2,0.8416,150.01,199.72,29959.67
392,baby,1,0,1,0.826,174.52,219.29,38269.4
393,baby,1,0,2,0.8598,176.14,237.41,41816.93
394,baby,1,0,2,0.8654,165.49,223.9,37055.06
395,baby,1,0,2,0.8673,170.5,224.16,38218.54
396,baby,1,0,2,0.8502,166.2,223.78,37192.5
397,baby,1,0,2,0.8693,167.55,223.28,37411.07
398,baby,1,0,2,0.8276,168.94,220.99,37334.28
399,baby,1,0,2,0.8699,170.44,220.95,37658.63
400,baby,1,0,2,0.8691,172.64,229.51,39622.68
401,baby,1,0,2,0.8645,166.79,232.25,38737.11
402,baby,1,0,2,0.845,170.51,239.85,40897.98
403,baby,1,0,2,0.8415,165.82,245.39,40690.92
404,baby,1,0,2,0.8471,167.58,236.91,39702.04
405,baby,1,0,2,0.8428,169.37,237.3,40190.76
406,baby,1,0,2,0.8423,153.89,198.39,30529.81
407,baby,1,0,2,0.8348,170.82,240.48,41077.96
408,baby,1,0,2,0.8393,182.65,240.53,43931.8
409,baby,1,0,2,0.8464,171.21,232.47,39801.96
410,baby,1,0,2,0.8593,176.94,234.95,41571.89
411,baby,1,0,2,0.8328,178.92,238.14,42608.12
412,baby,1,0,1,0.8469,175.67,242.65,42627.2
413,baby,1,0,2,0.8367,177.44,238.86,42384.67
414,baby,1,0,2,0.847,174.77,241.62,42226.39
415,baby,1,0,2,0.8464,176.53,241.59,42649.16
416,baby,1,0,2,0.8419,174.8,240.88,42106.94
417,baby,1,0,2,0.8389,171.7,231.25,39704.76
418,baby,1,0,2,0.8557,167.77,232.46,38999.44
419,baby,1,0,2,0.8342,171.85,232.38,39935.86
420,baby,1,0,2,0.8547,173.56,232.88,40417.66
421,baby,1,0,2,0.8581,178.23,236.01,42062.97
422,baby,1,0,2,0.8432,177.2,236.62,41929.73
423,baby,1,0,2,0.8523,175.21,235.73,41302.42
424,baby,1,0,2,0.8554,176.21,233.34,41117.37
425,baby,1,0,2,0.8571,175.06,234.91,41123.66
426,baby,1,0,2,0.8594,178.52,236.24,42172.2
427,baby,1,0,2,0.8543,178.85,229.86,41110.24
428,baby,1,0,2,0.8639,177.76,236.19,41984.33
429,baby,1,0,2,0.844,181.29,232.34,42122.65
430,baby,1,0,2,0.8548,177.07,225.28,39890.81
431,baby,1,0,2,0.8664,174.79,229.93,40190.22
432,baby,1,0,2,0.8584,173.11,228.13,39493.09
433,baby,1,0,2,0.869,174.4,232.99,40632.08
434,baby,1,0,2,0.8674,174.7,235.76,41188.23
435,baby,1,0,2,0.8558,176.24,230.01,40536.97
436,baby,1,0,2,0.8644,177.36,229.32,40672.62
437,baby,1,0,2,0.873,177.6,227.93,40478.95
438,baby,1,0,2,0.8635,177.17,234.43,41535.29
439,baby,1,0,2,0.8683,175.07,234.05,40975.43
440,baby,1,0,2,0.865,175.2,232.5,40735.23
441,baby,1,0,2,0.859,171.67,228.5,39225.71
442,baby,1,0,2,0.8569,176.7,235.04,41532.12
443,baby,1,0,2,0.8608,180.58,231.79,41855.48
444,baby,1,0,2,0.8558,144.86,197.14,28557.99
445,baby,1,0,2,0.8382,147.45,196.58,28986.2
446,baby,1,0,2,0.8616,175.04,234.05,40968.58
447,baby,1,0,2,0.8593,172.37,230.73,39771.15
448,baby,1,0,2,0.8523,173.99,237.33,41293.35
449,baby,1,0,2,0.8465,144.73,199.13,28820.02
450,baby,1,0,2,0.8321,146.79,196.79,28886.34
451,baby,1,0,2,0.8547,171.59,227.18,38982.64
452,baby,1,0,2,0.8394,168.77,235.61,39763.75
453,baby,1,0,2,0.8385,168.89,226.82,38308.55
454,baby,1,0,2,0.8488,170.92,238.81,40816.72
455,baby,1,0,2,0.8443,175,237.83,41620.72
456,baby,1,0,2,0.8467,173.16,233.78,40483.08
457,baby,1,0,2,0.8304,175.88,234.46,41234.84
458,baby,1,0,2,0.842,173.89,232.62,40451.07
459,baby,1,0,2,0.8431,174.24,231.7,40372.36
460,baby,1,0,2,0.8549,176.54,228.99,40427.08
461,baby,1,0,2,0.8617,169.76,227.96,38696.87
462,baby,1,0,2,0.8169,140.55,190.08,26716.43
463,baby,1,0,2,0.8245,139.95,191.83,26846.03
464,baby,1,0,1,0.817,140.28,200.8,28168.69
465,baby,1,0,2,0.8404,146.49,198.29,29047.27
466,baby,1,0,1,0.8284,149.03,191.72,28571.23
467,baby,1,0,2,0.7632,158.57,211.46,33530.87
468,baby,1,0,2,0.8431,168.78,214.08,36131.87
469,baby,1,0,2,0.8422,154.29,213.32,32912.86
470,baby,1,0,2,0.81,158.14,209.66,33154.6
471,baby,1,0,2,0.8401,176.59,214.11,37809.62
472,baby,1,0,2,0.8128,171.28,217.23,37208.4
473,baby,1,0,2,0.8367,162.16,218.03,35354.93
474,baby,1,0,1,0.7813,166.79,213.4,35593.65
475,baby,1,0,1,0.8539,166.97,218.13,36420.77
476,baby,1,0,1,0.8276,168.3,210.41,35412.07
477,baby,1,0,1,0.7748,165.77,211.45,35053
478,baby,1,0,2,0.8641,161.72,207.4,33541.12
479,baby,1,0,2,0.8397,152.08,198.63,30208.43
480,baby,1,0,2,0.8534,153.57,200.46,30784.72
481,baby,1,0,2,0.8298,153.76,196.73,30248.64
482,baby,1,0,2,0.8318,164.27,212.62,34926.68
483,baby,1,0,1,0.8661,155.03,202.21,31347.73
484,baby,1,0,2,0.8247,161.2,205.46,33118.8
485,baby,1,0,2,0.8186,163.6,204.3,33424.58
486,baby,1,0,2,0.7863,165.96,207.13,34375.04
487,baby,1,0,1,0.8242,167.37,207.06,34656.37
488,baby,1,0,1,0.82,161.11,204.39,32930.09
489,baby,1,0,2,0.8395,153.19,204.35,31304.5
490,baby,1,0,2,0.8522,161.84,211.78,34275.12
491,baby,1,0,2,0.844,163.32,210.78,34425.32
492,baby,1,0,1,0.8462,149.67,203.04,30389.14
493,baby,1,0,2,0.8247,151.76,202.49,30731.06
494,baby,1,0,2,0.8592,160.73,205.29,32997.06
495,baby,1,0,2,0.8343,154.09,199.5,30741.91
496,baby,1,0,2,0.8269,156.5,203.25,31809.91
497,baby,1,0,2,0.8493,181.82,224.18,40760.58
498,baby,1,0,2,0.8195,148.85,197.72,29431.02
499,baby,1,0,2,0.8444,168.83,202.87,34250.87
500,baby,1,0,2,0.8535,153.07,203.23,31107.25
501,baby,1,0,2,0.8151,154.3,217.52,33563.54
502,baby,1,0,2,0.8504,152.52,201.73,30767.16
503,baby,1,0,2,0.8474,147.5,195.77,28876.09
504,baby,1,0,2,0.8526,144.66,190.82,27603.27
505,baby,1,0,2,0.8148,146.48,193.95,28409.43
506,baby,1,0,2,0.8524,170.4,213.59,36396.42
507,baby,1,0,2,0.8098,147.67,197.04,29096.71
508,baby,1,0,1,0.8329,154.38,203.22,31373.84
509,baby,1,0,2,0.8521,180.64,211.93,38282.66
510,baby,1,0,2,0.8512,174.88,218.45,38202.36
511,baby,1,0,2,0.886,170.91,220.68,37716.23
512,baby,1,0,2,0.8647,177.11,218.53,38704.23
513,baby,1,0,2,0.8475,166.18,211.35,35121.74
514,baby,1,0,2,0.8518,166.92,216.4,36120.23
515,baby,1,0,2,0.8549,155.42,211.12,32811.63
516,baby,1,0,2,0.8638,164.38,214.49,35258.18
517,baby,1,0,2,0.807,182.66,209.23,38218.03
518,baby,1,0,2,0.8555,172.78,205.03,35425.74
519,baby,1,0,2,0.8379,177.07,213.54,37810.91
520,baby,1,0,2,0.881,173.61,225.42,39135.41
521,baby,1,0,2,0.8611,173.67,219.19,38067.33
522,baby,1,0,2,0.8494,163.43,217.16,35490.24
523,baby,1,0,2,0.8608,184.26,227.7,41957.57
524,baby,1,0,2,0.8541,180.33,225.52,40667.74
525,baby,1,0,2,0.8523,184.09,219.96,40491.26
526,baby,1,0,2,0.8623,181.12,220.64,39963.8
527,baby,1,0,2,0.8774,176.01,227.04,39962.2
528,baby,1,0,2,0.88,171.82,226.15,38858.17
529,baby,1,0,2,0.8703,176.57,222.19,39233.86
530,baby,1,0,2,0.7862,209.87,234.74,49263.99
531,baby,1,0,2,0.847,189.65,255.16,48389.55
532,baby,1,0,2,0.8593,194.43,242.82,47211.57
533,baby,1,0,2,0.8491,190.38,235.32,44799.58
534,baby,1,0,1,0.8101,160.82,211.53,34016.88
535,baby,1,0,2,0.8764,177.47,243.18,43156.82
536,baby,1,0,2,0.8606,180.65,249.41,45056.65
537,baby,1,0,2,0.8636,175.57,242.62,42596.38
538,baby,1,0,2,0.8467,171.45,235.09,40306.4
539,baby,1,0,2,0.8431,165.49,237.3,39271.27
540,baby,1,0,2,0.8539,175.81,235.9,41472.41
541,baby,1,0,1,0.8378,178.42,204.26,36444.25
542,baby,1,0,1,0.8463,179.64,207.28,37237.19
543,baby,1,0,1,0.8404,180.13,215.13,38751.56
544,baby,1,0,2,0.8416,176.05,211.9,37304.17
545,baby,1,0,2,0.846,181.23,245.92,44568.69
546,baby,1,0,2,0.8656,192.17,245.96,47267.08
547,baby,1,0,2,0.8702,188.53,239.53,45159.25
548,baby,1,0,2,0.84,179.41,227.26,40772.1
549,baby,1,0,2,0.8519,175.19,231.44,40545.51
550,baby,1,0,2,0.838,175.62,212.36,37293.82
551,baby,1,0,2,0.8258,163.48,212.48,34735.59
552,baby,1,0,2,0.8553,160.9,216.86,34892.13
553,baby,1,0,2,0.83,161.72,218.81,35386.75
554,baby,1,0,1,0.8001,161.01,219.4,35325.47
555,baby,1,0,1,0.8219,159.11,212.79,33856.9
556,baby,1,0,1,0.8495,156.99,208.18,32680.68
557,baby,1,0,2,0.8362,168.98,213.38,36058.53
558,baby,1,0,2,0.8278,184.48,248.92,45920.5
559,baby,1,0,2,0.8537,198.22,234.55,46491.23
560,baby,1,0,2,0.8558,174.52,219.16,38247.84
561,baby,1,0,2,0.8462,201.44,228.37,46004.52
562,baby,1,0,1,0.8373,171.53,225.26,38637.56
563,baby,1,0,2,0.8637,179.82,225.52,40554.88
564,baby,1,0,2,0.8452,172.03,215.02,36989.78
565,baby,1,0,2,0.8188,160.52,210.82,33841.32
566,baby,1,0,2,0.8617,171.69,218.38,37492.28
567,baby,1,0,1,0.8472,181.26,223.14,40447.32
568,baby,1,0,1,0.8639,173.59,213.87,37126.96
569,baby,1,0,2,0.8438,175.12,209.06,36610.58
570,baby,1,0,2,0.8206,183.43,221.01,40539.23
571,baby,1,0,1,0.7622,182.15,203.89,37138.48
572,baby,1,0,2,0.7658,185.77,203.9,37878.81
573,baby,1,0,1,0.7034,168.42,199.16,33541.86
574,baby,1,0,2,0.6694,184.34,204.61,37718.19
575,baby,1,0,2,0.6921,191.29,196.73,37632.02
576,baby,1,0,2,0.8043,184.73,206.93,38225.48
577,baby,1,0,2,0.7025,170.92,200.85,34328.93
578,baby,1,0,1,0.692,157.39,196.64,30949.84
579,baby,1,0,1,0.6477,152.89,209.97,32103.24
580,none,0,0,0,0,0,0,0
581,baby,1,0,2,0.6679,157.07,206.44,32427.05
582,baby,1,0,2,0.7973,179.44,201.33,36127.26
583,baby,1,0,1,0.7745,153.37,202.01,30982.6
584,baby,1,0,1,0.7562,150.56,194.69,29313.13
585,baby,1,0,2,0.6803,144.61,199.28,28818.62
586,baby,1,0,2,0.7788,169.89,207.55,35260.65
587,baby,1,0,2,0.7021,182.23,205.04,37363.59
588,none,0,0,0,0,0,0,0
589,baby,1,0,1,0.8092,169.94,198.44,33722.77
590,baby,1,0,2,0.8036,174.4,195.49,34094.17
591,baby,1,0,2,0.7786,155.07,212.63,32971.22
592,baby,1,0,1,0.6838,166.26,213.44,35487.87
593,baby,1,0,1,0.8394,158.13,203.32,32152.07
594,baby,1,0,1,0.8176,153.67,210.53,32351.66
595,baby,1,0,1,0.8261,147.99,211.63,31319.13
596,baby,1,0,1,0.8019,159.4,208.09,33169.65
597,baby,1,0,2,0.7756,163.91,207.16,33954.29
598,baby,1,0,2,0.8196,155.28,208.64,32397.54
599,baby,1,0,2,0.7815,158.59,200.43,31786.37
600,baby,1,0,2,0.799,153.39,199.4,30584.5
601,baby,1,0,2,0.8597,157.91,210.32,33212.81
602,baby,1,0,2,0.8537,166.82,212.89,35513.34
603,baby,1,0,2,0.8578,170.44,212.34,36190.73
604,baby,1,0,2,0.8446,164.35,207.88,34165.31
605,baby,1,0,2,0.8595,168.91,209.24,35341.28
606,baby,1,0,2,0.8459,169.59,223.27,37865.07
607,baby,1,0,2,0.8507,165.69,226.11,37463.54
608,baby,1,0,2,0.8284,161.31,205.07,33080.08
609,baby,1,0,2,0.8442,177.82,236.17,41997.14
610,baby,1,0,2,0.8778,154.98,204.16,31640.31
611,baby,1,0,2,0.861,155.57,204.28,31779.29
612,baby,1,0,2,0.8642,186.27,243.19,45299.72
613,baby,1,0,2,0.8499,160.45,200.13,32110.14
614,baby,1,0,2,0.8485,166.17,213.35,35452.35
615,baby,1,0,2,0.8497,210.46,262.3,55202.64
616,baby,1,0,2,0.8379,147.72,199.8,29515.57
617,baby,1,0,2,0.8474,202.98,284.27,57701.38
618,baby,1,0,2,0.872,175.27,222.19,38941.75
619,baby,1,0,2,0.8616,156.88,213.15,33438.55
620,baby,1,0,2,0.8596,200.22,258.97,51850.55
621,baby,1,0,2,0.8064,202.07,272.96,55155.73
622,baby,1,0,2,0.8242,213.77,297.91,63682.67
623,baby,1,0,2,0.85,226.9,275.32,62470.15
624,baby,1,0,2,0.8606,155.39,203.21,31575.73
625,baby,1,0,2,0.8876,153.85,205.83,31667.42
626,baby,1,0,2,0.8566,199.47,253.87,50639.76
627,baby,1,0,2,0.8702,152.33,201.36,30673.36
628,baby,1,0,2,0.8746,155.21,208.15,32306.97
629,baby,1,0,2,0.8369,211.76,265.47,56216.49
630,baby,1,0,2,0.8362,180.24,238.26,42945.5
631,baby,1,0,2,0.8239,175.22,228.29,40001.52
632,baby,1,0,2,0.8393,233.54,273.68,63913.92
633,baby,1,0,2,0.802,157.38,198.41,31224.81
634,baby,1,0,1,0.8716,408.73,390.89,159768.4
635,baby,1,0,1,0.776,143.64,196.92,28285.63
636,baby,1,0,1,0.8682,142.09,198.66,28227.82
637,baby,1,0,2,0.8737,147.84,202.81,29983.05
638,baby,1,0,2,0.8303,167.32,210.45,35212.78
639,baby,1,0,1,0.8433,159.72,216.15,34524.4
640,baby,1,0,2,0.8591,172.71,231.79,40032.06
641,baby,1,0,2,0.8473,198.97,231.6,46080.32
642,baby,1,0,2,0.8553,187.87,244.1,45859.92
643,baby,1,0,2,0.8428,269.16,277.38,74658.02
