sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,filtered_baby_detected,filtered_behavior,filtered_audio,smoothed_baby_detected,smoothed_behavior,smoothed_audio,smoothed_cry_probability,inactive_streak,recent_sudden_count,risk_score,risk_label,risk_reason
6430,"Baby,Empty Seat",1,1,1,1,0.676911,308,244,75152,1,0.01354529,Sudden_Movement,0.95,Noise,0.993542,0.001601,0.993542,0.004857,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.015126333,0,20,3,High_Risk,Repeated sudden movement detected
6431,Empty Seat,0,1,0,1,0.695671,288,244,70272,1,0.05591902,Sudden_Movement,0.95,Noise,0.993542,0.001601,0.993542,0.004857,0,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.015084,0,20,3,High_Risk,Repeated sudden movement detected
6432,"Baby,Empty Seat",1,1,1,1,0.628122,146,175,25550,1,0.01259571,Sudden_Movement,0.95,Noise,0.928712,0.00405,0.928712,0.067237,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.014895467,0,20,3,High_Risk,Repeated sudden movement detected
6433,"Baby,Empty Seat",1,1,1,1,0.788646,187,207,38709,1,0.07738686,Sudden_Movement,0.95,Noise,0.928712,0.00405,0.928712,0.067237,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.014706933,0,20,3,High_Risk,Repeated sudden movement detected
6434,,0,0,0,0,0,0,0,0,1,0.23321331,Sudden_Movement,0.95,Noise,0.928712,0.00405,0.928712,0.067237,0,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.0145184,0,20,3,High_Risk,Repeated sudden movement detected
6435,Baby,1,0,2,0,0.835858,156,205,31980,1,0.05465207,Sudden_Movement,0.95,Noise,0.928712,0.00405,0.928712,0.067237,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.014329867,0,20,3,High_Risk,Repeated sudden movement detected
6436,Baby,1,0,2,0,0.825041,155,205,31775,1,0.00586417,Sudden_Movement,0.95,Noise,0.890309,0.00866,0.890309,0.101031,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.014448667,0,20,3,High_Risk,Repeated sudden movement detected
6437,Baby,1,0,2,0,0.855357,164,206,33784,1,0.00248271,Sudden_Movement,0.95,Noise,0.890309,0.00866,0.890309,0.101031,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.012574467,0,20,3,High_Risk,Repeated sudden movement detected
6438,Baby,1,0,2,0,0.836576,149,196,29204,1,0.002616,Sudden_Movement,0.95,Noise,0.890309,0.00866,0.890309,0.101031,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.010700267,0,20,3,High_Risk,Repeated sudden movement detected
6439,Baby,1,0,2,0,0.816776,151,194,29294,1,0.01005835,Sudden_Movement,0.95,Noise,0.890309,0.00866,0.890309,0.101031,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.008826067,0,20,3,High_Risk,Repeated sudden movement detected
6440,Baby,1,0,2,0,0.81633,150,198,29700,1,0.00545669,Sudden_Movement,0.95,Noise,0.890309,0.00866,0.890309,0.101031,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.006951867,0,20,3,High_Risk,Repeated sudden movement detected
6441,Baby,1,0,1,0,0.815545,250,176,44000,1,0.11106781,Sudden_Movement,0.95,Noise,0.973924,0.006251,0.973924,0.019826,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.004917067,0,20,3,High_Risk,Repeated sudden movement detected
6442,Baby,1,0,1,0,0.837881,235,178,41830,1,0.03281354,Sudden_Movement,0.95,Noise,0.973924,0.006251,0.973924,0.019826,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005227067,0,20,3,High_Risk,Repeated sudden movement detected
6443,Baby,1,0,1,0,0.836657,275,173,47575,1,0.03019269,Sudden_Movement,0.95,Noise,0.973924,0.006251,0.973924,0.019826,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005537067,0,20,3,High_Risk,Repeated sudden movement detected
6444,Baby,1,0,2,0,0.821912,164,188,30832,1,0.08685846,Sudden_Movement,0.95,Noise,0.973924,0.006251,0.973924,0.019826,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005847067,0,20,3,High_Risk,Repeated sudden movement detected
6445,Baby,1,0,1,0,0.815646,276,169,46644,1,0.12459108,Sudden_Movement,0.95,Noise,0.973924,0.006251,0.973924,0.019826,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.006157067,0,20,3,High_Risk,Repeated sudden movement detected
6446,Baby,1,0,2,0,0.817743,153,209,31977,1,0.15001883,Sudden_Movement,0.95,Noise,0.995834,0.002086,0.995834,0.00208,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.0061894,0,20,3,High_Risk,Repeated sudden movement detected
6447,Baby,1,0,2,0,0.839518,155,204,31620,1,0.01394156,Sudden_Movement,0.95,Noise,0.995834,0.002086,0.995834,0.00208,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.006058467,0,20,3,High_Risk,Repeated sudden movement detected
6448,Baby,1,0,1,0,0.824925,151,195,29445,1,0.009383,Sudden_Movement,0.95,Noise,0.995834,0.002086,0.995834,0.00208,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005927533,0,20,3,High_Risk,Repeated sudden movement detected
6449,Baby,1,0,2,0,0.821135,152,198,30096,1,0.00254943,Sudden_Movement,0.95,Noise,0.995834,0.002086,0.995834,0.00208,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.0057966,0,20,3,High_Risk,Repeated sudden movement detected
6450,Baby,1,0,2,0,0.833193,151,203,30653,1,0.00782892,Sudden_Movement,0.95,Noise,0.995834,0.002086,0.995834,0.00208,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005665667,0,20,3,High_Risk,Repeated sudden movement detected
6451,Baby,1,0,1,0,0.769671,141,195,27495,1,0.00331887,Sudden_Movement,0.95,Noise,0.993858,0.001431,0.993858,0.004712,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.005183733,0,20,3,High_Risk,Repeated sudden movement detected
6452,Baby,1,0,1,0,0.787395,146,196,28616,1,0.00109228,Sudden_Movement,0.95,Noise,0.993858,0.001431,0.993858,0.004712,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.0047018,0,20,3,High_Risk,Repeated sudden movement detected
6453,Baby,1,0,2,0,0.815383,144,196,28224,1,0.00128471,Sudden_Movement,0.95,Noise,0.993858,0.001431,0.993858,0.004712,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.004219867,0,20,3,High_Risk,Repeated sudden movement detected
6454,Baby,1,0,1,0,0.829671,143,192,27456,1,0.00095206,Sudden_Movement,0.95,Noise,0.993858,0.001431,0.993858,0.004712,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.003737933,0,20,3,High_Risk,Repeated sudden movement detected
6455,Baby,1,0,3,0,0.804163,145,189,27405,1,0.00122009,Sudden_Movement,0.95,Noise,0.993858,0.001431,0.993858,0.004712,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.003256,0,20,3,High_Risk,Repeated sudden movement detected
6456,Baby,1,0,2,0,0.792707,140,210,29400,1,0.00407964,Low_Movement,0.9,Noise,0.96972,0.003375,0.96972,0.026906,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.003064267,0,20,3,High_Risk,Repeated sudden movement detected
6457,Baby,1,0,2,0,0.849652,148,185,27380,1,0.00375013,Low_Movement,0.9,Noise,0.96972,0.003375,0.96972,0.026906,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.002872533,0,20,3,High_Risk,Repeated sudden movement detected
6458,Baby,1,0,2,0,0.856911,151,193,29143,1,0.00208292,Low_Movement,0.9,Noise,0.96972,0.003375,0.96972,0.026906,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.0026808,0,20,3,High_Risk,Repeated sudden movement detected
6459,Baby,1,0,2,0,0.779223,153,189,28917,1,0.00154937,Low_Movement,0.9,Noise,0.96972,0.003375,0.96972,0.026906,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.002489067,0,20,3,High_Risk,Repeated sudden movement detected
6460,Baby,1,0,2,0,0.781333,155,182,28210,1,0.00160878,Inactive,0.95,Noise,0.96972,0.003375,0.96972,0.026906,1,Inactive,Noise,1,Sudden_Movement,Noise,0.002297333,0,20,3,High_Risk,Repeated sudden movement detected
6461,Baby,1,0,2,0,0.833908,146,194,28324,1,0.0037744,Inactive,0.95,Noise,0.978135,0.008753,0.978135,0.013112,1,Inactive,Noise,1,Sudden_Movement,Noise,0.0027418,0,20,3,High_Risk,Repeated sudden movement detected
6462,Baby,1,0,2,0,0.796387,145,199,28855,1,0.00192262,Inactive,0.95,Noise,0.978135,0.008753,0.978135,0.013112,1,Inactive,Noise,1,Sudden_Movement,Noise,0.003186267,0,20,3,High_Risk,Repeated sudden movement detected
6463,Baby,1,0,2,0,0.804783,148,205,30340,1,0.00146149,Inactive,0.95,Noise,0.978135,0.008753,0.978135,0.013112,1,Inactive,Noise,1,Sudden_Movement,Noise,0.003630733,0,20,3,High_Risk,Repeated sudden movement detected
6464,Baby,1,0,2,0,0.847456,150,201,30150,1,0.001515,Inactive,0.95,Noise,0.978135,0.008753,0.978135,0.013112,1,Inactive,Noise,1,Sudden_Movement,Noise,0.0040752,0,20,3,High_Risk,Repeated sudden movement detected
6465,Baby,1,0,2,0,0.832821,148,205,30340,1,0.00139034,Inactive,0.95,Noise,0.978135,0.008753,0.978135,0.013112,1,Inactive,Noise,1,Inactive,Noise,0.004519667,1,19,3,High_Risk,Repeated sudden movement detected
6466,Baby,1,0,2,0,0.844122,148,202,29896,1,0.00046913,Inactive,0.95,Noise,0.980135,0.002723,0.980135,0.017142,1,Inactive,Noise,1,Inactive,Noise,0.0046058,2,18,3,High_Risk,Repeated sudden movement detected
6467,Baby,1,0,2,0,0.848737,149,208,30992,1,0.00049547,Inactive,0.95,Noise,0.980135,0.002723,0.980135,0.017142,1,Inactive,Noise,1,Inactive,Noise,0.004691933,3,17,3,High_Risk,Repeated sudden movement detected
6468,Baby,1,0,2,0,0.850999,151,208,31408,1,0.00027195,Inactive,0.95,Noise,0.980135,0.002723,0.980135,0.017142,1,Inactive,Noise,1,Inactive,Noise,0.004778067,4,16,3,High_Risk,Repeated sudden movement detected
6469,Baby,1,0,2,0,0.857739,150,207,31050,1,0.00042568,Inactive,0.95,Noise,0.980135,0.002723,0.980135,0.017142,1,Inactive,Noise,1,Inactive,Noise,0.0048642,5,15,3,High_Risk,Repeated sudden movement detected
6470,Baby,1,0,2,0,0.845281,149,206,30694,1,0.00037062,Inactive,0.95,Noise,0.980135,0.002723,0.980135,0.017142,1,Inactive,Noise,1,Inactive,Noise,0.004950333,6,14,3,High_Risk,Repeated sudden movement detected
6471,Baby,1,0,2,0,0.838042,143,200,28600,1,0.00016193,Inactive,0.95,Noise,0.915929,0.005241,0.915929,0.07883,1,Inactive,Noise,1,Inactive,Noise,0.005074733,7,13,3,High_Risk,Repeated sudden movement detected
6472,Baby,1,0,2,0,0.846102,146,210,30660,1,0.00035266,Inactive,0.95,Noise,0.915929,0.005241,0.915929,0.07883,1,Inactive,Noise,1,Inactive,Noise,0.005199133,8,12,3,High_Risk,Repeated sudden movement detected
6473,Baby,1,0,2,0,0.784538,146,208,30368,1,0.00043835,Inactive,0.95,Noise,0.915929,0.005241,0.915929,0.07883,1,Inactive,Noise,1,Inactive,Noise,0.005323533,9,11,2,Medium_Risk,Inactive behavior detected
6474,Baby,1,0,1,0,0.856624,145,205,29725,1,0.00082566,Inactive,0.95,Noise,0.915929,0.005241,0.915929,0.07883,1,Inactive,Noise,1,Inactive,Noise,0.005447933,10,10,2,Medium_Risk,Inactive behavior detected
6475,Baby,1,0,2,0,0.840025,148,208,30784,1,0.00046306,Inactive,0.95,Noise,0.915929,0.005241,0.915929,0.07883,1,Inactive,Noise,1,Inactive,Noise,0.005572333,11,9,2,Medium_Risk,Inactive behavior detected
6476,Baby,1,0,1,0,0.831034,146,202,29492,1,0.00023058,Inactive,0.95,Noise,0.962594,0.003618,0.962594,0.033788,1,Inactive,Noise,1,Inactive,Noise,0.00523,12,8,2,Medium_Risk,Inactive behavior detected
6477,Baby,1,0,1,0,0.848371,149,209,31141,1,0.00028643,Inactive,0.95,Noise,0.962594,0.003618,0.962594,0.033788,1,Inactive,Noise,1,Inactive,Noise,0.004887667,13,7,2,Medium_Risk,Inactive behavior detected
6478,Baby,1,0,1,0,0.852075,147,203,29841,1,0.00016013,Inactive,0.95,Noise,0.962594,0.003618,0.962594,0.033788,1,Inactive,Noise,1,Inactive,Noise,0.004545333,14,6,2,Medium_Risk,Inactive behavior detected
6479,Baby,1,0,1,0,0.847103,147,203,29841,1,0.00022313,Inactive,0.95,Noise,0.962594,0.003618,0.962594,0.033788,1,Inactive,Noise,1,Inactive,Noise,0.004203,15,5,2,Medium_Risk,Inactive behavior detected
6480,Baby,1,0,1,0,0.798254,151,199,30049,1,0.00553756,Inactive,0.95,Noise,0.962594,0.003618,0.962594,0.033788,1,Inactive,Noise,1,Inactive,Noise,0.003860667,16,4,2,Medium_Risk,Inactive behavior detected
6481,Baby,1,0,1,0,0.819434,144,193,27792,1,0.00240844,Inactive,0.95,Noise,0.914378,0.01688,0.914378,0.068743,1,Inactive,Noise,1,Inactive,Noise,0.004804467,17,3,2,Medium_Risk,Inactive behavior detected
6482,Baby,1,0,1,0,0.821093,149,197,29353,1,0.00118186,Inactive,0.95,Noise,0.914378,0.01688,0.914378,0.068743,1,Inactive,Noise,1,Inactive,Noise,0.005748267,18,2,2,Medium_Risk,Inactive behavior detected
6483,Baby,1,0,1,0,0.853007,147,205,30135,1,0.00108887,Inactive,0.95,Noise,0.914378,0.01688,0.914378,0.068743,1,Inactive,Noise,1,Inactive,Noise,0.006692067,19,1,2,Medium_Risk,Inactive behavior detected
6484,Baby,1,0,1,0,0.848392,150,199,29850,1,0.00204853,Inactive,0.95,Noise,0.914378,0.01688,0.914378,0.068743,1,Inactive,Noise,1,Inactive,Noise,0.007635867,20,0,2,Medium_Risk,Inactive behavior detected
6485,Baby,1,0,1,0,0.805407,147,199,29253,1,0.00945958,Inactive,0.95,Noise,0.914378,0.01688,0.914378,0.068743,1,Inactive,Noise,1,Inactive,Noise,0.008579667,21,0,2,Medium_Risk,Inactive behavior detected
6486,Baby,1,0,1,0,0.792433,154,196,30184,1,0.00270553,Low_Movement,0.9,Noise,0.997115,0.001343,0.997115,0.001542,1,Low_Movement,Noise,1,Inactive,Noise,0.0083198,22,0,2,Medium_Risk,Inactive behavior detected
6487,Baby,1,0,1,0,0.84664,149,204,30396,1,0.00709484,Low_Movement,0.9,Noise,0.997115,0.001343,0.997115,0.001542,1,Low_Movement,Noise,1,Inactive,Noise,0.008059933,23,0,2,Medium_Risk,Inactive behavior detected
6488,Baby,1,0,1,0,0.824695,144,192,27648,1,0.00301417,Low_Movement,0.9,Noise,0.997115,0.001343,0.997115,0.001542,1,Low_Movement,Noise,1,Inactive,Noise,0.007800067,24,0,2,Medium_Risk,Inactive behavior detected
6489,Baby,1,0,1,0,0.826657,146,189,27594,1,0.00104025,Low_Movement,0.9,Noise,0.997115,0.001343,0.997115,0.001542,1,Low_Movement,Noise,1,Inactive,Noise,0.0075402,25,0,2,Medium_Risk,Inactive behavior detected
6490,Baby,1,0,1,0,0.815199,147,195,28665,1,0.0044988,Low_Movement,0.9,Noise,0.997115,0.001343,0.997115,0.001542,1,Low_Movement,Noise,1,Inactive,Noise,0.007280333,26,0,2,Medium_Risk,Inactive behavior detected
6491,Baby,1,0,1,0,0.819227,149,197,29353,1,0.00292066,Low_Movement,0.9,Noise,0.990945,0.007904,0.990945,0.001151,1,Low_Movement,Noise,1,Inactive,Noise,0.007566067,27,0,2,Medium_Risk,Inactive behavior detected
6492,Baby,1,0,1,0,0.800297,145,198,28710,1,0.00167509,Low_Movement,0.9,Noise,0.990945,0.007904,0.990945,0.001151,1,Low_Movement,Noise,1,Inactive,Noise,0.0078518,28,0,2,Medium_Risk,Inactive behavior detected
6493,Baby,1,0,1,0,0.804556,146,198,28908,1,0.00145689,Low_Movement,0.9,Noise,0.990945,0.007904,0.990945,0.001151,1,Low_Movement,Noise,1,Low_Movement,Noise,0.008137533,0,0,2,Medium_Risk,Low movement detected
6494,Baby,1,0,1,0,0.804892,144,194,27936,1,0.00101117,Low_Movement,0.9,Noise,0.990945,0.007904,0.990945,0.001151,1,Low_Movement,Noise,1,Low_Movement,Noise,0.008423267,0,0,2,Medium_Risk,Low movement detected
6495,Baby,1,0,1,0,0.80464,144,211,30384,1,0.00076183,Low_Movement,0.9,Noise,0.955835,0.00561,0.955835,0.038555,1,Low_Movement,Noise,1,Low_Movement,Noise,0.008556067,0,0,2,Medium_Risk,Low movement detected
6496,Baby,1,0,1,0,0.83502,149,198,29502,1,0.00075247,Inactive,0.95,Noise,0.955835,0.00561,0.955835,0.038555,1,Inactive,Noise,1,Low_Movement,Noise,0.007804733,0,0,2,Medium_Risk,Low movement detected
6497,Baby,1,0,1,0,0.795525,156,207,32292,1,0.00191592,Inactive,0.95,Noise,0.955835,0.00561,0.955835,0.038555,1,Inactive,Noise,1,Low_Movement,Noise,0.0070534,0,0,2,Medium_Risk,Low movement detected
6498,Baby,1,0,1,0,0.837594,164,213,34932,1,0.00116657,Inactive,0.95,Noise,0.955835,0.00561,0.955835,0.038555,1,Inactive,Noise,1,Low_Movement,Noise,0.006302067,0,0,2,Medium_Risk,Low movement detected
6499,Baby,1,0,1,0,0.847937,143,208,29744,1,0.0018285,Inactive,0.95,Noise,0.955835,0.00561,0.955835,0.038555,1,Inactive,Noise,1,Low_Movement,Noise,0.005550733,0,0,2,Medium_Risk,Low movement detected
6500,Baby,1,0,1,0,0.834693,147,201,29547,1,0.00088752,Inactive,0.95,Noise,0.93722,0.007706,0.93722,0.055074,1,Inactive,Noise,1,Low_Movement,Noise,0.004939133,0,0,2,Medium_Risk,Low movement detected
6501,Baby,1,0,1,0,0.81645,143,195,27885,1,0.00021964,Inactive,0.95,Noise,0.93722,0.007706,0.93722,0.055074,1,Inactive,Noise,1,Low_Movement,Noise,0.005363333,0,0,2,Medium_Risk,Low movement detected
6502,Baby,1,0,1,0,0.849938,148,221,32708,1,0.0003617,Inactive,0.95,Noise,0.93722,0.007706,0.93722,0.055074,1,Inactive,Noise,1,Low_Movement,Noise,0.005787533,0,0,2,Medium_Risk,Low movement detected
6503,Baby,1,0,2,0,0.822656,150,207,31050,1,0.00049004,Inactive,0.95,Noise,0.93722,0.007706,0.93722,0.055074,1,Inactive,Noise,1,Inactive,Noise,0.006211733,1,0,2,Medium_Risk,Inactive behavior detected
6504,Baby,1,0,2,0,0.843375,150,214,32100,1,0.00070852,Inactive,0.95,Noise,0.929362,0.007765,0.929362,0.062873,1,Inactive,Noise,1,Inactive,Noise,0.006639867,2,0,2,Medium_Risk,Inactive behavior detected
6505,Baby,1,0,2,0,0.843513,147,225,33075,1,0.00076952,Inactive,0.95,Noise,0.929362,0.007765,0.929362,0.062873,1,Inactive,Noise,1,Inactive,Noise,0.007068,3,0,2,Medium_Risk,Inactive behavior detected
6506,Baby,1,0,2,0,0.841445,147,217,31899,1,0.00020997,Inactive,0.95,Noise,0.929362,0.007765,0.929362,0.062873,1,Inactive,Noise,1,Inactive,Noise,0.007058733,4,0,2,Medium_Risk,Inactive behavior detected
6507,Baby,1,0,2,0,0.815627,149,212,31588,1,0.00105557,Inactive,0.95,Noise,0.929362,0.007765,0.929362,0.062873,1,Inactive,Noise,1,Inactive,Noise,0.007049467,5,0,2,Medium_Risk,Inactive behavior detected
6508,Baby,1,0,1,0,0.830391,146,229,33434,1,0.00042873,Inactive,0.95,Noise,0.932413,0.004634,0.932413,0.062953,1,Inactive,Noise,1,Inactive,Noise,0.006831467,6,0,2,Medium_Risk,Inactive behavior detected
6509,Baby,1,0,1,0,0.826795,147,202,29694,1,0.0008615,Inactive,0.95,Noise,0.932413,0.004634,0.932413,0.062953,1,Inactive,Noise,1,Inactive,Noise,0.006613467,7,0,2,Medium_Risk,Inactive behavior detected
6510,Baby,1,0,1,0,0.828717,148,203,30044,1,0.00034036,Inactive,0.95,Noise,0.932413,0.004634,0.932413,0.062953,1,Inactive,Noise,1,Inactive,Noise,0.0065484,8,0,2,Medium_Risk,Inactive behavior detected
6511,Baby,1,0,1,0,0.836851,150,201,30150,1,0.00042552,Inactive,0.95,Noise,0.932413,0.004634,0.932413,0.062953,1,Inactive,Noise,1,Inactive,Noise,0.006483333,9,0,2,Medium_Risk,Inactive behavior detected
6512,Baby,1,0,1,0,0.823912,150,198,29700,1,0.00099714,Inactive,0.95,Noise,0.889409,0.006743,0.889409,0.103848,1,Inactive,Noise,1,Inactive,Noise,0.006558867,10,0,2,Medium_Risk,Inactive behavior detected
6513,Baby,1,0,1,0,0.83507,144,208,29952,1,0.00067911,Inactive,0.95,Noise,0.889409,0.006743,0.889409,0.103848,1,Inactive,Noise,1,Inactive,Noise,0.0066344,11,0,2,Medium_Risk,Inactive behavior detected
6514,Baby,1,0,1,0,0.832418,144,198,28512,1,0.01970153,Sudden_Movement,0.95,Noise,0.889409,0.006743,0.889409,0.103848,1,Sudden_Movement,Noise,1,Inactive,Noise,0.006709933,12,0,2,Medium_Risk,Inactive behavior detected
6515,Baby,1,0,1,0,0.834609,141,202,28482,1,0.00256733,Sudden_Movement,0.95,Noise,0.889409,0.006743,0.889409,0.103848,1,Sudden_Movement,Noise,1,Inactive,Noise,0.006645733,13,0,2,Medium_Risk,Inactive behavior detected
6516,Baby,1,0,1,0,0.835632,142,206,29252,1,0.00338292,Sudden_Movement,0.95,Noise,0.889409,0.006743,0.889409,0.103848,1,Sudden_Movement,Noise,1,Inactive,Noise,0.006581533,14,0,2,Medium_Risk,Inactive behavior detected
6517,Baby,1,0,1,0,0.858799,142,214,30388,1,0.00446873,Sudden_Movement,0.95,Noise,0.712381,0.284087,0.712381,0.003532,1,Sudden_Movement,Noise,1,Inactive,Noise,0.025006933,15,0,2,Medium_Risk,Inactive behavior detected
6518,Baby,1,0,1,0,0.80517,143,197,28171,1,0.00167011,Sudden_Movement,0.95,Noise,0.712381,0.284087,0.712381,0.003532,1,Sudden_Movement,Noise,1,Inactive,Noise,0.043432333,16,0,2,Medium_Risk,Inactive behavior detected
6519,Baby,1,0,1,0,0.853489,152,207,31464,1,0.00230744,Sudden_Movement,0.95,Noise,0.712381,0.284087,0.712381,0.003532,1,Sudden_Movement,Noise,1,Inactive,Noise,0.0618538,17,0,2,Medium_Risk,Inactive behavior detected
6520,Baby,1,0,1,0,0.834695,144,200,28800,1,0.00399831,Sudden_Movement,0.95,Noise,0.712381,0.284087,0.712381,0.003532,1,Sudden_Movement,Noise,1,Inactive,Noise,0.080275267,18,0,2,Medium_Risk,Inactive behavior detected
6521,Baby,1,0,1,0,0.853645,141,222,31302,1,0.00191474,Sudden_Movement,0.95,Noise,0.712381,0.284087,0.712381,0.003532,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.098696733,0,1,2,Medium_Risk,Sudden movement detected
6522,Baby,1,0,1,0,0.803334,154,200,30800,1,0.00354992,Sudden_Movement,0.95,Noise,0.963423,0.003526,0.963423,0.033051,1,Sudden_Movement,Noise,1,Sudden_Movement,Noise,0.098414133,0,2,2,Medium_Risk,Sudden movement detected
6523,Baby,1,0,1,0,0.827012,145,208,30160,1,0.00537615,Low_Movement,0.9,Noise,0.963423,0.003526,0.963423,0.033051,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.098340267,0,3,2,Medium_Risk,Sudden movement detected
6524,Baby,1,0,1,0,0.821607,143,193,27599,1,0.00637136,Low_Movement,0.9,Noise,0.963423,0.003526,0.963423,0.033051,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.0982664,0,4,2,Medium_Risk,Sudden movement detected
6525,Baby,1,0,1,0,0.823812,140,212,29680,1,0.00161935,Low_Movement,0.9,Noise,0.963423,0.003526,0.963423,0.033051,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.098192533,0,5,2,Medium_Risk,Sudden movement detected
6526,Baby,1,0,1,0,0.828722,144,197,28368,1,0.00135079,Low_Movement,0.9,Noise,0.963423,0.003526,0.963423,0.033051,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.098118667,0,6,2,Medium_Risk,Sudden movement detected
6527,Baby,1,0,1,0,0.809584,139,184,25576,1,0.00166992,Low_Movement,0.9,Noise,0.964568,0.005458,0.964568,0.029974,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.098033,0,7,2,Medium_Risk,Sudden movement detected
6528,Baby,1,0,1,0,0.813836,144,202,29088,1,0.00094336,Low_Movement,0.9,Noise,0.964568,0.005458,0.964568,0.029974,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.097947333,0,8,2,Medium_Risk,Sudden movement detected
6529,Baby,1,0,2,0,0.792883,160,294,47040,1,0.00038906,Low_Movement,0.9,Noise,0.964568,0.005458,0.964568,0.029974,1,Low_Movement,Noise,1,Sudden_Movement,Noise,0.097861667,0,9,2,Medium_Risk,Sudden movement detected
6530,Baby,1,0,1,0,0.834637,140,208,29120,1,0.00093685,Low_Movement,0.9,Noise,0.964568,0.005458,0.964568,0.029974,1,Low_Movement,Noise,1,Low_Movement,Noise,0.097776,0,9,2,Medium_Risk,Low movement detected
6531,Baby,1,0,1,0,0.820769,147,195,28665,1,0.00178563,Inactive,0.95,Noise,0.981936,0.01204,0.981936,0.006025,1,Inactive,Noise,1,Low_Movement,Noise,0.098129133,0,9,2,Medium_Risk,Low movement detected
6532,Baby,1,0,1,0,0.812765,145,213,30885,1,0.00148061,Inactive,0.95,Noise,0.981936,0.01204,0.981936,0.006025,1,Inactive,Noise,1,Low_Movement,Noise,0.079992667,0,9,2,Medium_Risk,Low movement detected
