sample_id,detected_class,baby_detected,empty_seat_detected,yolo_confidence,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,risk_label,risk_confidence,shap_feature_1,shap_value_1,shap_direction_1,shap_feature_2,shap_value_2,shap_direction_2,shap_feature_3,shap_value_3,shap_direction_3
108,None,0,0,0.0,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,No Baby,0.999895,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.09589,supports this risk prediction,Behaviour — Sudden Movement,0.113971,supports this risk prediction,AST — Noise,0.053875,supports this risk prediction
109,None,0,0,0.0,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,No Baby,0.999882,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.156858,supports this risk prediction,Behaviour — Sudden Movement,0.032094,supports this risk prediction,AST — Noise,0.052943,supports this risk prediction
110,None,0,0,0.0,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,No Baby,0.999882,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.156133,supports this risk prediction,Behaviour — Sudden Movement,0.020271,supports this risk prediction,AST — Noise,0.052968,supports this risk prediction
111,None,0,0,0.0,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,No Baby,0.999881,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.157181,supports this risk prediction,Behaviour — Sudden Movement,0.049074,supports this risk prediction,AST — Noise,0.054296,supports this risk prediction
112,None,0,0,0.0,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,No Baby,0.999879,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.090404,supports this risk prediction,Behaviour — Sudden Movement,0.090623,supports this risk prediction,AST — Noise,0.052386,supports this risk prediction
113,Baby,1,0,0.404973,Sudden Movement,0.95,Noise,0.99935,0.000417,0.99935,0.000233,High Risk,3.9e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-2.999566,pushes toward another risk class,Behaviour — Sudden Movement,0.640806,supports this risk prediction,AST — Noise,-0.813937,pushes toward another risk class
114,Baby,1,0,0.63135,Sudden Movement,0.95,Noise,0.999826,0.000125,0.999826,4.9e-05,High Risk,3.4e-05,Sudden Movement,Baby + Sudden Movement + Noise,YOLO — Baby,-3.10751,pushes toward another risk class,Behaviour — Sudden Movement,0.618915,supports this risk prediction,AST — Noise,-0.840218,pushes toward another risk class
115,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999826,0.000125,0.999826,4.9e-05,No Baby,0.999881,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.084483,supports this risk prediction,Behaviour — Sudden Movement,-0.011673,pushes toward another risk class,AST — Noise,0.051291,supports this risk prediction
116,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999826,0.000125,0.999826,4.9e-05,No Baby,0.999871,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.077109,supports this risk prediction,Behaviour — Sudden Movement,-0.00858,pushes toward another risk class,AST — Noise,0.052386,supports this risk prediction
117,None,0,0,0.0,Sudden Movement,0.95,Noise,0.999826,0.000125,0.999826,4.9e-05,No Baby,0.999871,No Baby Detected,No baby is currently detected.,YOLO — No Detection,9.068268,supports this risk prediction,Behaviour — Sudden Movement,0.000261,supports this risk prediction,AST — Noise,0.052386,supports this risk prediction
