sample_id,detected_class,baby_detected,empty_seat_detected,baby_count,empty_seat_count,yolo_confidence,bbox_width,bbox_height,bbox_area,pose_detected,movement_score,lstm_behavior,behavior_confidence,audio_class,audio_confidence,cry_probability,noise_probability,normal_probability,distress_detected,distress_status
12064,Baby,1,0,1,0,0.87261,331,501,165831,1,0.01404213,Sudden_Movement,0.95,Normal,0.901396,0.007201,0.091404,0.901396,0,Sudden Movement
12065,Baby,1,0,1,0,0.845049,319,508,162052,1,0.01328131,Sudden_Movement,0.95,Normal,0.901396,0.007201,0.091404,0.901396,0,Sudden Movement
12066,Baby,1,0,1,0,0.834294,314,459,144126,1,0.01171789,Sudden_Movement,0.95,Normal,0.901396,0.007201,0.091404,0.901396,0,Sudden Movement
12067,Baby,1,0,1,0,0.837103,308,406,125048,1,0.05589071,Sudden_Movement,0.95,Normal,0.901396,0.007201,0.091404,0.901396,0,Sudden Movement
12068,Baby,1,0,1,0,0.748884,322,346,111412,1,0.05605956,Sudden_Movement,0.95,Noise,0.946775,0.013123,0.946775,0.040102,0,Sudden Movement
12069,Baby,1,0,1,0,0.858992,304,367,111568,1,0.014905,Sudden_Movement,0.95,Noise,0.946775,0.013123,0.946775,0.040102,0,Sudden Movement
12070,Baby,1,0,1,0,0.809613,358,430,153940,1,0.01714914,Sudden_Movement,0.95,Noise,0.946775,0.013123,0.946775,0.040102,0,Sudden Movement
12071,Baby,1,0,1,0,0.834718,315,383,120645,1,0.03308468,Sudden_Movement,0.95,Noise,0.946775,0.013123,0.946775,0.040102,0,Sudden Movement
12072,Baby,1,0,1,0,0.892487,405,451,182655,1,0.03628492,Sudden_Movement,0.95,Noise,0.946775,0.013123,0.946775,0.040102,0,Sudden Movement
12073,Baby,1,0,1,0,0.911836,395,427,168665,1,0.00399691,Sudden_Movement,0.95,Normal,0.798738,0.004004,0.197258,0.798738,0,Sudden Movement
12074,Baby,1,0,1,0,0.852849,364,412,149968,1,0.00193785,Sudden_Movement,0.95,Normal,0.798738,0.004004,0.197258,0.798738,0,Sudden Movement
12075,Baby,1,0,1,0,0.881639,386,417,160962,1,0.00440402,Sudden_Movement,0.95,Normal,0.798738,0.004004,0.197258,0.798738,0,Sudden Movement
12076,Baby,1,0,1,0,0.884568,408,426,173808,1,0.00673112,Sudden_Movement,0.95,Normal,0.798738,0.004004,0.197258,0.798738,0,Sudden Movement
12077,Baby,1,0,1,0,0.862326,377,411,154947,1,0.00283045,Sudden_Movement,0.95,Cry,0.991226,0.991226,0.006556,0.002218,1,High Distress
12078,Baby,1,0,1,0,0.896105,392,441,172872,1,0.00072624,Sudden_Movement,0.95,Cry,0.991226,0.991226,0.006556,0.002218,1,High Distress
12079,Baby,1,0,1,0,0.763295,403,435,175305,1,0.01843069,Sudden_Movement,0.95,Cry,0.991226,0.991226,0.006556,0.002218,1,High Distress
12080,Baby,1,0,1,0,0.781101,374,420,157080,1,0.02604904,Sudden_Movement,0.95,Cry,0.991226,0.991226,0.006556,0.002218,1,High Distress
12081,Baby,1,0,1,0,0.802071,317,390,123630,1,0.02069952,Normal_Movement,0.795551,Cry,0.991226,0.991226,0.006556,0.002218,1,Crying with Normal Movement
12082,Baby,1,0,1,0,0.847712,305,398,121390,1,0.00379576,Normal_Movement,0.79504,Normal,0.688682,0.004112,0.307206,0.688682,0,Normal Condition
12083,Baby,1,0,1,0,0.86442,318,385,122430,1,0.00083793,Normal_Movement,0.79446,Normal,0.688682,0.004112,0.307206,0.688682,0,Normal Condition
12084,Baby,1,0,1,0,0.847221,398,401,159598,1,0.00166591,Normal_Movement,0.79421,Normal,0.688682,0.004112,0.307206,0.688682,0,Normal Condition
12085,Baby,1,0,1,0,0.848188,375,391,146625,1,0.0035879,Normal_Movement,0.794013,Normal,0.688682,0.004112,0.307206,0.688682,0,Normal Condition
12086,Baby,1,0,1,0,0.818833,327,378,123606,1,0.02978301,Normal_Movement,0.793813,Normal,0.688682,0.004112,0.307206,0.688682,0,Normal Condition
12087,Baby,1,0,1,0,0.892484,386,424,163664,1,0.01414908,Sudden_Movement,0.95,Normal,0.688682,0.004112,0.307206,0.688682,0,Sudden Movement
12088,Baby,1,0,1,0,0.902628,393,435,170955,1,0.00368047,Sudden_Movement,0.95,Cry,0.61189,0.61189,0.384472,0.003638,1,High Distress
12089,Baby,1,0,1,0,0.845146,351,386,135486,1,0.00607016,Sudden_Movement,0.95,Cry,0.61189,0.61189,0.384472,0.003638,1,High Distress
12090,Baby,1,0,1,0,0.88946,376,417,156792,1,0.00536413,Sudden_Movement,0.95,Cry,0.61189,0.61189,0.384472,0.003638,1,High Distress
12091,Baby,1,0,1,0,0.863578,342,394,134748,1,0.00111572,Sudden_Movement,0.95,Cry,0.61189,0.61189,0.384472,0.003638,1,High Distress
12092,Baby,1,0,1,0,0.857173,345,380,131100,1,0.00199589,Sudden_Movement,0.95,Cry,0.61189,0.61189,0.384472,0.003638,1,High Distress
12093,Baby,1,0,1,0,0.89398,372,393,146196,1,0.0029696,Sudden_Movement,0.95,Noise,0.986462,0.011835,0.986462,0.001703,0,Sudden Movement
12094,Baby,1,0,1,0,0.894496,357,392,139944,1,0.00066278,Sudden_Movement,0.95,Noise,0.986462,0.011835,0.986462,0.001703,0,Sudden Movement
12095,Baby,1,0,1,0,0.896466,364,415,151060,1,0.00175455,Sudden_Movement,0.95,Noise,0.986462,0.011835,0.986462,0.001703,0,Sudden Movement
12096,Baby,1,0,1,0,0.905172,378,430,162540,1,0.00061628,Low_Movement,0.9,Noise,0.986462,0.011835,0.986462,0.001703,0,Low Movement Condition
12097,Baby,1,0,1,0,0.898067,351,417,146367,1,0.00060107,Low_Movement,0.9,Noise,0.986462,0.011835,0.986462,0.001703,0,Low Movement Condition
12098,Baby,1,0,1,0,0.896882,346,412,142552,1,0.00079751,Inactive,0.95,Cry,0.921975,0.921975,0.07441,0.003614,1,Critical Inactivity
12099,Baby,1,0,1,0,0.909683,387,452,174924,1,0.00155034,Inactive,0.95,Cry,0.921975,0.921975,0.07441,0.003614,1,Critical Inactivity
12100,Baby,1,0,1,0,0.884994,359,407,146113,1,0.0025896,Inactive,0.95,Cry,0.921975,0.921975,0.07441,0.003614,1,Critical Inactivity
12101,Baby,1,0,1,0,0.890929,377,424,159848,1,0.00404287,Low_Movement,0.9,Cry,0.921975,0.921975,0.07441,0.003614,1,Possible Distress
12102,Baby,1,0,1,0,0.893094,382,427,163114,1,0.00354946,Inactive,0.95,Cry,0.921975,0.921975,0.07441,0.003614,1,Critical Inactivity
12103,Baby,1,0,1,0,0.887137,368,403,148304,1,0.0015424,Low_Movement,0.9,Cry,0.676361,0.676361,0.318976,0.004663,1,Possible Distress
12104,Baby,1,0,1,0,0.909947,378,417,157626,1,0.00109412,Low_Movement,0.9,Cry,0.676361,0.676361,0.318976,0.004663,1,Possible Distress
12105,Baby,1,0,1,0,0.896814,389,464,180496,1,0.00203662,Low_Movement,0.9,Cry,0.676361,0.676361,0.318976,0.004663,1,Possible Distress
12106,Baby,1,0,1,0,0.876958,369,409,150921,1,0.00359932,Low_Movement,0.9,Cry,0.676361,0.676361,0.318976,0.004663,1,Possible Distress
12107,Baby,1,0,1,0,0.909272,379,418,158422,1,0.00116652,Low_Movement,0.9,Noise,0.996981,0.000671,0.996981,0.002348,0,Low Movement Condition
12108,Baby,1,0,1,0,0.906007,387,425,164475,1,0.00108487,Low_Movement,0.9,Noise,0.996981,0.000671,0.996981,0.002348,0,Low Movement Condition
12109,Baby,1,0,1,0,0.88434,371,406,150626,1,0.00218211,Inactive,0.95,Noise,0.996981,0.000671,0.996981,0.002348,0,Inactive Condition
12110,Baby,1,0,1,0,0.917836,394,442,174148,1,0.00449901,Inactive,0.95,Noise,0.996981,0.000671,0.996981,0.002348,0,Inactive Condition
12111,Baby,1,0,1,0,0.893982,352,404,142208,1,0.00224041,Inactive,0.95,Noise,0.996981,0.000671,0.996981,0.002348,0,Inactive Condition
12112,Baby,1,0,1,0,0.880102,353,399,140847,1,0.00214225,Inactive,0.95,Noise,0.817878,0.178861,0.817878,0.003261,0,Inactive Condition
12113,Baby,1,0,1,0,0.890143,379,422,159938,1,0.02518348,Low_Movement,0.9,Noise,0.817878,0.178861,0.817878,0.003261,0,Low Movement Condition
12114,Baby,1,0,1,0,0.895676,372,427,158844,1,0.0491753,Sudden_Movement,0.95,Noise,0.817878,0.178861,0.817878,0.003261,0,Sudden Movement
12115,Baby,1,0,1,0,0.914608,386,425,164050,1,0.03938558,Sudden_Movement,0.95,Noise,0.817878,0.178861,0.817878,0.003261,0,Sudden Movement
12116,Baby,1,0,1,0,0.861538,352,422,148544,1,0.02580772,Sudden_Movement,0.95,Noise,0.89467,0.098651,0.89467,0.006679,0,Sudden Movement
12117,Baby,1,0,1,0,0.88056,400,429,171600,1,0.00833672,Sudden_Movement,0.95,Noise,0.89467,0.098651,0.89467,0.006679,0,Sudden Movement
12118,Baby,1,0,1,0,0.87732,393,429,168597,1,0.00545294,Sudden_Movement,0.95,Noise,0.89467,0.098651,0.89467,0.006679,0,Sudden Movement
12119,Baby,1,0,1,0,0.884179,374,417,155958,1,0.02720757,Sudden_Movement,0.95,Noise,0.89467,0.098651,0.89467,0.006679,0,Sudden Movement
12120,Baby,1,0,1,0,0.876873,391,430,168130,1,0.03382315,Sudden_Movement,0.95,Noise,0.89467,0.098651,0.89467,0.006679,0,Sudden Movement
12121,Baby,1,0,1,0,0.877131,355,423,150165,1,0.03093614,Sudden_Movement,0.95,Noise,0.995265,0.001379,0.995265,0.003356,0,Sudden Movement
12122,Baby,1,0,1,0,0.842697,398,447,177906,1,0.01440574,Sudden_Movement,0.95,Noise,0.995265,0.001379,0.995265,0.003356,0,Sudden Movement
12123,Baby,1,0,1,0,0.883354,362,414,149868,1,0.04595129,Sudden_Movement,0.95,Noise,0.995265,0.001379,0.995265,0.003356,0,Sudden Movement
12124,Baby,1,0,1,0,0.88602,364,417,151788,1,0.03191938,Sudden_Movement,0.95,Noise,0.995265,0.001379,0.995265,0.003356,0,Sudden Movement
12125,Baby,1,0,1,0,0.868101,380,427,162260,1,0.00354168,Sudden_Movement,0.95,Noise,0.995265,0.001379,0.995265,0.003356,0,Sudden Movement
12126,Baby,1,0,1,0,0.880902,392,440,172480,1,0.00253474,Sudden_Movement,0.95,Noise,0.933708,0.016074,0.933708,0.050218,0,Sudden Movement
12127,Baby,1,0,1,0,0.917692,388,429,166452,1,0.00252721,Sudden_Movement,0.95,Noise,0.933708,0.016074,0.933708,0.050218,0,Sudden Movement
12128,Baby,1,0,1,0,0.897254,357,411,146727,1,0.00172191,Sudden_Movement,0.95,Noise,0.933708,0.016074,0.933708,0.050218,0,Sudden Movement
12129,Baby,1,0,1,0,0.881758,361,403,145483,1,0.00663049,Sudden_Movement,0.95,Noise,0.933708,0.016074,0.933708,0.050218,0,Sudden Movement
12130,Baby,1,0,1,0,0.85585,385,436,167860,1,0.00457494,Sudden_Movement,0.95,Noise,0.933708,0.016074,0.933708,0.050218,0,Sudden Movement
12131,Baby,1,0,1,0,0.86323,397,446,177062,1,0.02795841,Sudden_Movement,0.95,Normal,0.995966,0.00033,0.003704,0.995966,0,Sudden Movement
12132,Baby,1,0,1,0,0.879665,372,449,167028,1,0.03266262,Normal_Movement,0.793573,Normal,0.995966,0.00033,0.003704,0.995966,0,Normal Condition
12133,Baby,1,0,1,0,0.874031,386,446,172156,1,0.04668787,Sudden_Movement,0.95,Normal,0.995966,0.00033,0.003704,0.995966,0,Sudden Movement
12134,Baby,1,0,1,0,0.852812,373,398,148454,1,0.01412694,Sudden_Movement,0.95,Normal,0.995966,0.00033,0.003704,0.995966,0,Sudden Movement
12135,Baby,1,0,1,0,0.856833,386,411,158646,1,0.00646943,Sudden_Movement,0.95,Normal,0.995966,0.00033,0.003704,0.995966,0,Sudden Movement
12136,Baby,1,0,1,0,0.888424,390,405,157950,1,0.00103713,Sudden_Movement,0.95,Normal,0.991391,0.001041,0.007568,0.991391,0,Sudden Movement
12137,Baby,1,0,1,0,0.894927,378,400,151200,1,0.03009729,Sudden_Movement,0.95,Normal,0.991391,0.001041,0.007568,0.991391,0,Sudden Movement
12138,Baby,1,0,1,0,0.864357,387,397,153639,1,0.04237942,Sudden_Movement,0.95,Normal,0.991391,0.001041,0.007568,0.991391,0,Sudden Movement
12139,Baby,1,0,1,0,0.906506,372,414,154008,1,0.03141674,Sudden_Movement,0.95,Normal,0.991391,0.001041,0.007568,0.991391,0,Sudden Movement
12140,Baby,1,0,1,0,0.914597,374,393,146982,1,0.02481393,Sudden_Movement,0.95,Normal,0.991391,0.001041,0.007568,0.991391,0,Sudden Movement
12141,Baby,1,0,1,0,0.865182,375,398,149250,1,0.00631465,Sudden_Movement,0.95,Noise,0.952262,0.002425,0.952262,0.045313,0,Sudden Movement
12142,Baby,1,0,1,0,0.850048,373,401,149573,1,0.02507035,Sudden_Movement,0.95,Noise,0.952262,0.002425,0.952262,0.045313,0,Sudden Movement
12143,Baby,1,0,1,0,0.902979,375,398,149250,1,0.02658049,Sudden_Movement,0.95,Noise,0.952262,0.002425,0.952262,0.045313,0,Sudden Movement
12144,Baby,1,0,1,0,0.902872,365,419,152935,1,0.03301004,Sudden_Movement,0.95,Noise,0.952262,0.002425,0.952262,0.045313,0,Sudden Movement
12145,Baby,1,0,1,0,0.893423,380,395,150100,1,0.00256791,Sudden_Movement,0.95,Noise,0.952262,0.002425,0.952262,0.045313,0,Sudden Movement
12146,Baby,1,0,1,0,0.900299,381,408,155448,1,0.00238861,Sudden_Movement,0.95,Noise,0.505947,0.000623,0.505947,0.49343,0,Sudden Movement
12147,Baby,1,0,1,0,0.880252,369,412,152028,1,0.01917381,Sudden_Movement,0.95,Noise,0.505947,0.000623,0.505947,0.49343,0,Sudden Movement
12148,Baby,1,0,1,0,0.860776,369,411,151659,1,0.01563484,Sudden_Movement,0.95,Noise,0.505947,0.000623,0.505947,0.49343,0,Sudden Movement
12149,Baby,1,0,1,0,0.889636,373,427,159271,1,0.01237659,Sudden_Movement,0.95,Noise,0.505947,0.000623,0.505947,0.49343,0,Sudden Movement
12150,Baby,1,0,1,0,0.851237,384,389,149376,1,0.00988948,Sudden_Movement,0.95,Noise,0.505947,0.000623,0.505947,0.49343,0,Sudden Movement
12151,Baby,1,0,1,0,0.897037,375,409,153375,1,0.01158946,Restless_Movement,0.9,Noise,0.78724,0.208531,0.78724,0.004229,0,Restless Movement
12152,Baby,1,0,1,0,0.856071,380,384,145920,1,0.0298844,Restless_Movement,0.9,Noise,0.78724,0.208531,0.78724,0.004229,0,Restless Movement
12153,Baby,1,0,1,0,0.899622,375,402,150750,1,0.02858264,Restless_Movement,0.9,Noise,0.78724,0.208531,0.78724,0.004229,0,Restless Movement
12154,Baby,1,0,1,0,0.870868,361,406,146566,1,0.06265945,Sudden_Movement,0.95,Noise,0.78724,0.208531,0.78724,0.004229,0,Sudden Movement
12155,Baby,1,0,1,0,0.913669,382,428,163496,1,0.00501538,Sudden_Movement,0.95,Noise,0.78724,0.208531,0.78724,0.004229,0,Sudden Movement
12156,Baby,1,0,1,0,0.911727,383,425,162775,1,0.00161648,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12157,Baby,1,0,1,0,0.882067,381,428,163068,1,0.00356172,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12158,Baby,1,0,1,0,0.851604,362,400,144800,1,0.00654956,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12159,Baby,1,0,1,0,0.851249,376,399,150024,1,0.01686864,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12160,Baby,1,0,1,0,0.835778,384,400,153600,1,0.0061895,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12161,Baby,1,0,1,0,0.826647,381,398,151638,1,0.00583118,Sudden_Movement,0.95,Noise,0.900547,0.09831,0.900547,0.001143,0,Sudden Movement
12162,Baby,1,0,1,0,0.83186,366,400,146400,1,0.01833899,Sudden_Movement,0.95,Noise,0.903368,0.092825,0.903368,0.003807,0,Sudden Movement
12163,Baby,1,0,1,0,0.861088,368,400,147200,1,0.02492152,Normal_Movement,0.793934,Noise,0.903368,0.092825,0.903368,0.003807,0,Normal Condition
12164,Baby,1,0,1,0,0.790804,365,395,144175,1,0.01926207,Restless_Movement,0.9,Noise,0.903368,0.092825,0.903368,0.003807,0,Restless Movement
12165,Baby,1,0,1,0,0.873763,377,401,151177,1,0.00737922,Restless_Movement,0.9,Noise,0.903368,0.092825,0.903368,0.003807,0,Restless Movement
12166,Baby,1,0,1,0,0.845756,395,398,157210,1,0.00031795,Normal_Movement,0.793785,Noise,0.903368,0.092825,0.903368,0.003807,0,Normal Condition
12167,Baby,1,0,1,0,0.797911,366,397,145302,1,0.02174105,Restless_Movement,0.9,Noise,0.994592,0.002224,0.994592,0.003184,0,Restless Movement
12168,Baby,1,0,1,0,0.856026,383,400,153200,1,0.00433699,Normal_Movement,0.793549,Noise,0.994592,0.002224,0.994592,0.003184,0,Normal Condition
12169,Baby,1,0,1,0,0.842897,373,398,148454,1,0.03292918,Restless_Movement,0.9,Noise,0.994592,0.002224,0.994592,0.003184,0,Restless Movement
12170,Baby,1,0,1,0,0.830997,353,409,144377,1,0.00584374,Restless_Movement,0.9,Noise,0.994592,0.002224,0.994592,0.003184,0,Restless Movement
12171,Baby,1,0,1,0,0.847175,372,419,155868,1,0.00467411,Restless_Movement,0.9,Noise,0.998061,0.000177,0.998061,0.001762,0,Restless Movement
12172,Baby,1,0,1,0,0.855904,367,419,153773,1,0.00139782,Normal_Movement,0.793551,Noise,0.998061,0.000177,0.998061,0.001762,0,Normal Condition
12173,Baby,1,0,1,0,0.842324,368,418,153824,1,0.00161623,Normal_Movement,0.793605,Noise,0.998061,0.000177,0.998061,0.001762,0,Normal Condition
12174,Baby,1,0,1,0,0.887969,364,420,152880,1,0.00705487,Normal_Movement,0.79362,Noise,0.998061,0.000177,0.998061,0.001762,0,Normal Condition
12175,Baby,1,0,1,0,0.86482,379,421,159559,1,0.02969031,Normal_Movement,0.793601,Noise,0.998061,0.000177,0.998061,0.001762,0,Normal Condition
12176,Baby,1,0,1,0,0.829212,368,402,147936,1,0.00512598,Sudden_Movement,0.95,Noise,0.976766,0.022406,0.976766,0.000828,0,Sudden Movement
12177,Baby,1,0,1,0,0.867969,385,417,160545,1,0.00339195,Sudden_Movement,0.95,Noise,0.976766,0.022406,0.976766,0.000828,0,Sudden Movement
12178,Baby,1,0,1,0,0.886003,409,445,182005,1,0.00260011,Sudden_Movement,0.95,Noise,0.976766,0.022406,0.976766,0.000828,0,Sudden Movement
12179,Baby,1,0,1,0,0.871813,381,417,158877,1,0.03410166,Sudden_Movement,0.95,Noise,0.976766,0.022406,0.976766,0.000828,0,Sudden Movement
12180,Baby,1,0,1,0,0.92165,400,418,167200,1,0.03947923,Sudden_Movement,0.95,Noise,0.976766,0.022406,0.976766,0.000828,0,Sudden Movement
12181,Baby,1,0,1,0,0.887402,381,423,161163,1,0.04692183,Sudden_Movement,0.95,Noise,0.99217,0.006318,0.99217,0.001511,0,Sudden Movement
12182,Baby,1,0,1,0,0.899136,403,444,178932,1,0.01296013,Sudden_Movement,0.95,Noise,0.99217,0.006318,0.99217,0.001511,0,Sudden Movement
12183,Baby,1,0,1,0,0.896567,378,422,159516,1,0.03168237,Sudden_Movement,0.95,Noise,0.99217,0.006318,0.99217,0.001511,0,Sudden Movement
12184,Baby,1,0,1,0,0.898016,400,449,179600,1,0.00048163,Sudden_Movement,0.95,Noise,0.99217,0.006318,0.99217,0.001511,0,Sudden Movement
12185,Baby,1,0,1,0,0.880467,383,469,179627,1,0.04205024,Sudden_Movement,0.95,Noise,0.99217,0.006318,0.99217,0.001511,0,Sudden Movement
12186,Baby,1,0,1,0,0.895938,298,371,110558,1,0.00533956,Sudden_Movement,0.95,Noise,0.575876,0.008337,0.575876,0.415787,0,Sudden Movement
12187,Baby,1,0,1,0,0.832478,363,421,152823,1,0.01807758,Sudden_Movement,0.95,Noise,0.575876,0.008337,0.575876,0.415787,0,Sudden Movement
12188,Baby,1,0,1,0,0.921873,405,453,183465,1,0.01233348,Sudden_Movement,0.95,Noise,0.575876,0.008337,0.575876,0.415787,0,Sudden Movement
12189,Baby,1,0,1,0,0.897804,405,449,181845,1,0.00075092,Sudden_Movement,0.95,Noise,0.575876,0.008337,0.575876,0.415787,0,Sudden Movement
12190,Baby,1,0,1,0,0.88724,378,406,153468,1,0.00433665,Sudden_Movement,0.95,Noise,0.575876,0.008337,0.575876,0.415787,0,Sudden Movement
12191,Baby,1,0,1,0,0.883124,424,468,198432,1,0.00310818,Sudden_Movement,0.95,Cry,0.980522,0.980522,0.018094,0.001384,1,High Distress
12192,Baby,1,0,1,0,0.886175,373,394,146962,1,0.00341518,Sudden_Movement,0.95,Cry,0.980522,0.980522,0.018094,0.001384,1,High Distress
12193,Baby,1,0,1,0,0.901434,392,444,174048,1,0.00232373,Sudden_Movement,0.95,Cry,0.980522,0.980522,0.018094,0.001384,1,High Distress
12194,Baby,1,0,1,0,0.900847,386,441,170226,1,0.00467133,Sudden_Movement,0.95,Cry,0.980522,0.980522,0.018094,0.001384,1,High Distress
12195,Baby,1,0,2,0,0.873776,402,437,175674,1,0.0181392,Normal_Movement,0.7938,Cry,0.980522,0.980522,0.018094,0.001384,1,Crying with Normal Movement
12196,Baby,1,0,1,0,0.876771,404,447,180588,1,0.00739794,Normal_Movement,0.793639,Cry,0.980522,0.980522,0.018094,0.001384,1,Crying with Normal Movement
12197,Baby,1,0,1,0,0.883511,395,440,173800,1,0.00154961,Normal_Movement,0.793501,Cry,0.923735,0.923735,0.073715,0.00255,1,Crying with Normal Movement
12198,Baby,1,0,2,0,0.8528,387,455,176085,1,0.0112106,Normal_Movement,0.793564,Cry,0.923735,0.923735,0.073715,0.00255,1,Crying with Normal Movement
12199,Baby,1,0,2,0,0.871532,359,423,151857,1,0.00992412,Normal_Movement,0.793316,Cry,0.923735,0.923735,0.073715,0.00255,1,Crying with Normal Movement
12200,Baby,1,0,1,0,0.890727,389,445,173105,1,0.00557542,Normal_Movement,0.793233,Cry,0.923735,0.923735,0.073715,0.00255,1,Crying with Normal Movement
12201,Baby,1,0,1,0,0.902304,399,457,182343,1,0.00927212,Normal_Movement,0.793315,Normal,0.901004,0.003524,0.095472,0.901004,0,Normal Condition
12202,Baby,1,0,1,0,0.857809,382,451,172282,1,0.0139935,Normal_Movement,0.793328,Normal,0.901004,0.003524,0.095472,0.901004,0,Normal Condition
12203,Baby,1,0,1,0,0.892926,398,448,178304,1,0.01170002,Normal_Movement,0.793355,Normal,0.901004,0.003524,0.095472,0.901004,0,Normal Condition
12204,Baby,1,0,1,0,0.874946,391,473,184943,1,0.01302874,Normal_Movement,0.793399,Normal,0.901004,0.003524,0.095472,0.901004,0,Normal Condition
12205,Baby,1,0,1,0,0.897477,410,435,178350,1,0.00516837,Normal_Movement,0.793316,Noise,0.890683,0.103194,0.890683,0.006123,0,Normal Condition
12206,Baby,1,0,1,0,0.907564,399,447,178353,1,0.00523259,Normal_Movement,0.793316,Noise,0.890683,0.103194,0.890683,0.006123,0,Normal Condition
12207,Baby,1,0,1,0,0.920381,395,447,176565,1,0.00361605,Normal_Movement,0.793297,Noise,0.890683,0.103194,0.890683,0.006123,0,Normal Condition
12208,Baby,1,0,1,0,0.91071,395,438,173010,1,0.00114495,Normal_Movement,0.793241,Noise,0.890683,0.103194,0.890683,0.006123,0,Normal Condition
12209,Baby,1,0,1,0,0.866691,391,444,173604,1,0.00513025,Normal_Movement,0.793311,Noise,0.890683,0.103194,0.890683,0.006123,0,Normal Condition
12210,Baby,1,0,1,0,0.903581,402,433,174066,1,0.00942299,Normal_Movement,0.793367,Cry,0.650071,0.650071,0.339809,0.01012,1,Crying with Normal Movement
12211,Baby,1,0,1,0,0.861594,390,445,173550,1,0.00652799,Normal_Movement,0.793314,Cry,0.650071,0.650071,0.339809,0.01012,1,Crying with Normal Movement
12212,Baby,1,0,1,0,0.913962,391,438,171258,1,0.00555983,Normal_Movement,0.793296,Cry,0.650071,0.650071,0.339809,0.01012,1,Crying with Normal Movement
12213,Baby,1,0,1,0,0.895544,366,434,158844,1,0.00841232,Normal_Movement,0.793268,Cry,0.650071,0.650071,0.339809,0.01012,1,Crying with Normal Movement
12214,Baby,1,0,2,0,0.898074,399,431,171969,1,0.00817916,Normal_Movement,0.793226,Cry,0.650071,0.650071,0.339809,0.01012,1,Crying with Normal Movement
12215,Baby,1,0,2,0,0.90682,375,459,172125,1,0.0007239,Normal_Movement,0.793163,Noise,0.999018,0.000555,0.999018,0.000427,0,Normal Condition
